bootstrap_id,phi,kappa,theta_log,long_run_price,sigma,half_life_days
12043,0.8673621524879987,51.939018863757425,0.9655137746993625,2.626136552448311,0.6250337838065898,4.871072392954273
12044,0.9474291674692914,19.711132269554245,0.9385565993007992,2.5562890048173026,0.6101158509254229,12.835321555584155
12045,0.935316473967414,24.40767122806117,0.9997989311329274,2.7177353215560163,0.6120506737444235,10.365541166971752
12046,0.7755315858887819,92.78539713263882,0.9905355764022111,2.6926762200740364,0.6333407957116317,2.7267083907903378
12047,0.7987040508345792,82.03915246967502,1.0066164056138125,2.7363267139205885,0.6463202896968382,3.0838777984438415
12048,0.8563695526168525,56.59444561517748,1.0177617880064869,2.7669947072921603,0.5997061200967578,4.470380761827463
12049,0.7288814797653923,115.42911087658418,0.9921332167038435,2.6969815864200966,0.734266560417779,2.1918103586094855
12050,0.8803471673559258,46.51521344632673,0.9504520826912293,2.5868788781692564,0.599366368128483,5.439053207749154
12051,0.8938639129953343,40.95363436852395,1.0035041415209391,2.727823781092162,0.6276108016734947,6.177686664576691
12052,0.8985079094453838,39.062215996362006,0.9738454804143638,2.6481081527238564,0.617187106582621,6.476814344786344
12053,0.8374914209753554,64.73065451561762,1.0068735999370735,2.7370305721282837,0.671533268499542,3.9084838983566716
12054,0.8545921871843515,57.35277772878233,1.0183764796609045,2.7686960787023827,0.6471847239553461,4.41127232059788
12055,0.8789230687515946,47.10613585659291,0.9947504338982055,2.7040494179916603,0.6181627175544318,5.370823063785027
12056,0.8771542396384518,47.84143702079224,0.9614276829608103,2.6154278109267275,0.6010385415998364,5.288275951962415
12057,0.7553962820355671,102.38716855604014,0.9717864877429668,2.642661326855899,0.6633510272491703,2.4710002676351466
12058,0.8516239942322194,58.62271237390962,0.9774751651197325,2.657737415405887,0.6805544575390817,4.315711618573599
12059,0.8799009461685628,46.7002677413717,1.005864351152696,2.7342696208282855,0.5996095677498972,5.417500437160211
12060,0.8260855157756554,69.7357980012268,0.94843663597704,2.5816704120902436,0.7027474546081439,3.6279605045880348
12061,0.9062230701058704,35.94147298500746,0.9661403464739977,2.6277825310964444,0.6530602387913622,7.039186207251865
12062,0.9435886663167786,21.193704060156584,0.9714574977969074,2.6417920608462526,0.6180592454441626,11.937447092130002
12063,0.8850411077401037,44.574232754622464,1.0137688957651732,2.755968423624417,0.579322085442736,5.675896258206338
12064,0.9097726637073328,34.514593735909294,0.9775728491282021,2.6579970465307814,0.6081729806404635,7.330195535263041
12065,0.9124400327799667,33.44601331303107,0.9601103178443754,2.611984606041021,0.576681621197573,7.5643909645221585
12066,0.7822235792713205,89.64935539091226,0.9791138834647136,2.6620962689558554,0.5298654848178073,2.822091913557992
12067,0.7756531586875672,92.72818399693381,1.0018448968768374,2.7233014069933756,0.6964574689494814,2.7283907653442863
12068,0.9006507574407732,38.19276528859866,1.0682005775377064,2.91013821767342,0.664663353089039,6.624257735532584
12069,0.8405815196200027,63.38638961164767,0.9920923880119246,2.6968714744376734,0.6819122602822999,3.9913729501623143
12070,0.8669221919968516,52.12420831463869,0.9986121760391304,2.7145119483751516,0.6627280573986393,4.8537662073867365
12071,0.9148072488371692,32.500290910864514,0.9651903241831736,2.6252872645835423,0.5503179740076404,7.784506347904879
12072,0.9222417837852747,29.545965770195785,1.0086431451429132,2.7418781592027304,0.5850465978186223,8.562885467077544
12073,0.9329847235515069,25.318754885061203,0.9790079293033311,2.6618142237203557,0.598989998984723,9.992541973446592
12074,0.8831593023755725,45.35113475446667,1.008343663239913,2.7410571392602616,0.7097115370141253,5.578663516891647
12075,0.8691250839218061,51.19790176145994,0.9619285789241021,2.61673819631548,0.657995312214723,4.941583779803042
12076,0.8409432410499734,63.229355558907095,1.0194860092014375,2.771769733630611,0.7050001840526509,4.001285774116042
12077,0.8314043160554552,67.3932572163413,0.9964138446012569,2.708551105774958,0.752303741708159,3.754065782756583
12078,0.8742156802090563,49.066278427611884,0.9963115200659809,2.7082739687209902,0.6504049353333936,5.156264730320485
12079,0.8924921471219902,41.514210900120865,1.030974737232657,2.803797468955812,0.6528715382135006,6.0942678523523
12080,0.9000094905647218,38.45273928415191,0.9863729441691561,2.681490895594428,0.6334223625847439,6.579471985982858
12081,0.9091628019526846,34.759351785868,0.981246578333238,2.667779766436903,0.6096316788493272,7.278579947720456
12082,0.9213633981829678,29.89377426220683,0.9302203303052253,2.53506766832251,0.5539017454181995,8.46325789059809
12083,0.8708871619236989,50.45864410153867,1.0540709002506183,2.869308041704123,0.5992899139323233,5.01398175494504
12084,0.9106835462170858,34.14933129016277,0.9861575814592999,2.6809134646294783,0.6173727484174454,7.408599563917672
12085,0.9379149003792818,23.395061401401268,0.964516764897352,2.623519573357784,0.5597540296217701,10.814193498514454
12086,0.8997251449382263,38.56807423685777,1.032233082033338,2.8073278336652323,0.6016180496095772,6.5597965651756756
12087,0.8916099463397523,41.87518050263539,1.051904299984057,2.8630981277659098,0.7988083771399379,6.04173445624808
12088,0.9397129345410105,22.696006287887712,1.0431091129963426,2.83802705835459,0.61969016684607,11.14727929201355
12089,0.8863631386528678,44.029420497644075,0.9396241277883008,2.5590193732659845,0.6874893752809147,5.7461287939939485
12090,0.7245398147175849,117.60977585258578,0.9643693169289992,2.6231327692441995,0.6457797325418758,2.151170845028165
12091,0.8552160043984799,57.08643990869147,0.9912669026783091,2.6946461651953153,0.6470904588661496,4.431853191564337
12092,0.8830778072748036,45.38481733495289,0.982002784925582,2.669797922058324,0.5932578356645781,5.574523282470817
12093,0.9264310234177732,27.891724871282815,0.9972538463300576,2.710827249234737,0.6015426437337378,9.070744891968523
12094,0.9225632979066462,29.418740778619856,0.9792874929534796,2.662558474248606,0.5321989559743344,8.599916726831744
12095,0.8128836290532914,75.61607084199642,0.9076110096348953,2.4783945945025496,0.5834771402521832,3.3458326793127555
12096,0.765899074362555,97.34727923961069,1.0470216848465799,2.8491527940605588,0.8109332264080008,2.598929552839877
12097,0.9006442585397771,38.19539905912765,0.979801879539233,2.6639284109198607,0.6155106214723587,6.623800958663378
12098,0.9114271649585534,33.851412119785756,1.0595633434798735,2.885110911686558,0.7466526349720561,7.473801093116149
12099,0.8173883873452328,73.59893389214476,0.9781502316474939,2.6595321706960595,0.6138026909080125,3.43753241419415
12100,0.8726113646161248,49.73672300058437,1.0009584518561248,2.720888419669553,0.6901166009587595,5.086758950753701
12101,0.8014221828248841,80.79910139136526,0.9479035762880693,2.580294594392406,0.5545225636748501,3.1312071118085134
12102,0.8280307830601726,68.87730590285084,1.0110097117971968,2.7483746808180647,0.5834776890721495,3.6731796865171584
12103,0.940269805222539,22.479772595520792,0.9837247658013226,2.674399223561808,0.5896682104358252,11.254505348278803
12104,0.870587684139839,50.58418067467203,0.9987678212699616,2.7149344820957766,0.6996693462245137,5.001538376820223
12105,0.8755601069501711,48.50538844310905,0.9447040358242935,2.572052030668898,0.5988998249706587,5.215888976976587
12106,0.8926076429182397,41.46697996555341,1.026696408576347,2.791827525831474,0.6059338760009455,6.1012092299594975
12107,0.9492496544759299,19.01045701152984,1.006463042931495,2.735907095693755,0.6179927294142099,13.308397622999612
12108,0.8879402610816075,43.380546310534115,1.00983694725819,2.7451533737390625,0.6744465010078973,5.832077795731776
12109,0.8681181220785283,51.621033206370186,0.9875873923737318,2.6847494056435144,0.6158186809648315,4.901078207655078
12110,0.8259273990581217,69.80566743330905,1.0208806394052736,2.775638024209667,0.7287509734047275,3.624329230088516
12111,0.950424054727038,18.55916251375736,1.0123456230324526,2.7520487189808835,0.5948643617659427,13.632011720186162
12112,0.8478221772745728,60.2557920532828,0.9760915662924063,2.6540627157758605,0.6141250996183361,4.198745253911178
12113,0.833542995305647,66.45554783618266,1.0240950535216138,2.784574429215152,0.7456931855367067,3.8070368711433797
12114,0.9095531679278371,34.602665876162064,0.9327248889074418,2.541424851504201,0.592167395029314,7.3115384175839475
12115,0.9025373769228229,37.428988787304846,0.9627303911175812,2.6188371702874376,0.5874413676884489,6.759432437303571
12116,0.8971663881708514,39.607588124205535,0.9844596377287772,2.6763652867878673,0.5525795850065818,6.38763259481998
12117,0.8687357687079211,51.36143620695951,0.9488207923863083,2.5826623678465483,0.5656796376166339,4.92584981239482
