epoch,learning_rate,train_loss,train_price_mse_std,train_delta_mse_std,train_delta_mse_weighted,val_price_mse_std,val_price_rmse,val_price_mae,val_delta_rmse,val_delta_mae,val_diff_mse_weighted,val_balanced_score
1,0.001961598184938367,0.33205424901098013,0.25018672284204513,0.0012649193904508138,0.6595243341289461,0.1031834501773119,0.011568376233592415,0.008219302166253328,0.014530294677785317,0.009668722283095121,0.511560320854187,0.30737188551574945
2,0.0019615965877223217,0.17291037319228053,0.09750949905719608,0.0009100828292503138,0.47451385017484426,0.08450799249112606,0.010469266810527752,0.007230768678709865,0.012849685857488387,0.008135392097756267,0.4000672623515129,0.24228762742131948
3,0.0019615939256975258,0.14384606073144823,0.07955240295268595,0.0007691283026360907,0.4010206777602434,0.07115613296627998,0.009606685129294728,0.00642594147939235,0.014631277329761062,0.009224990149959922,0.518695518374443,0.2949258256703615
4,0.0019615901988668982,0.12948528316337615,0.06945529126096517,0.0007088757965902914,0.36960523622110486,0.06476601120084524,0.009165179436714495,0.006173657951876521,0.011690890673500093,0.007169338990934193,0.33116406947374344,0.19796504033729434
5,0.0019615854072345265,0.12325880967546254,0.06509263574844226,0.0006826352091593435,0.3559234947897494,0.0616534985601902,0.008942238382301498,0.00583084998652339,0.012035379394672575,0.006987427710555494,0.3509680703282356,0.2063107844442129
6,0.0019615795508056647,0.11921628343407065,0.0625893782125786,0.0006630731213590479,0.34572388930246234,0.059886264614760876,0.008813146617372064,0.005736385006457567,0.0115125501587683,0.0072563220746815205,0.32113754004240036,0.19051190232858062
7,0.0019615726295867356,0.11853290116414428,0.06094153702724725,0.0006691614962619497,0.34889834746718407,0.0601579612120986,0.008833115929359162,0.005564271006733179,0.011761186796149951,0.006684986408799887,0.3351585492491722,0.1976582552306354
8,0.001961564643585329,0.11613296717405319,0.060662330128252506,0.0006482889966719085,0.33801550325006247,0.056902509182691574,0.008590789501389803,0.005538937984965742,0.0114916594883297,0.00727615924552083,0.3199731335043907,0.18843782134354115
9,0.001961555592810202,0.11399443517439067,0.05941101326607168,0.0006373810010700254,0.3323281123302877,0.05763736926019192,0.008646084250566323,0.00560070457868278,0.011935360527206874,0.006809026002883911,0.3451589196920395,0.2013981444761157
10,0.0019615454772712805,0.1108291131677106,0.05864296399522573,0.0006129189682724245,0.3195736987981945,0.05691656284034252,0.008591850556660131,0.005500586470589042,0.011227247045567811,0.006757979630492628,0.305417962372303,0.18116726260632277
11,0.001961534296979657,0.10958958719857037,0.05773116071941331,0.00060802745338151,0.3170232819393277,0.05681589711457491,0.008584249415268728,0.005482920561917126,0.011260357473487338,0.006941938190720975,0.30722203850746155,0.18201896781101823
12,0.0019615220519475928,0.10997629817575216,0.05800073279533535,0.0006096677943787654,0.3178785506170243,0.05635519325733185,0.008549374671894682,0.005413824459537864,0.011242962578833832,0.006882827146910131,0.30627358704805374,0.1813143901526928
