epoch,learning_rate,train_loss,train_price_mse_std,train_delta_mse_std,train_delta_mse_weighted,val_price_mse_std,val_price_rmse,val_price_mae,val_delta_rmse,val_delta_mae,val_diff_mse_weighted,val_balanced_score
1,0.001961598184938367,0.47505019325762987,0.47505019325762987,0.0,0.0,0.16082165762782097,0.014535631127945408,0.011067859595641494,0.04884492823439032,0.04032501671463251,5.89690101146698,3.0288613345474005
2,0.0019615965877223217,0.13761086761951447,0.13761086761951447,0.0,0.0,0.12123251333832741,0.012620343481250507,0.009055000497028232,0.04161212045888348,0.03281449340283871,4.2798110246658325,2.20052176900208
3,0.0019615939256975258,0.1109816231764853,0.1109816231764853,0.0,0.0,0.10030962526798248,0.011479763226724919,0.008121763821691275,0.029314868586945528,0.025572632905095816,2.1240307688713074,1.112170197069645
4,0.0019615901988668982,0.09586559841409326,0.09586559841409326,0.0,0.0,0.09162064082920551,0.01097130485051088,0.007693125051446259,0.026473840718524357,0.020659614820033312,1.732282817363739,0.9119517290964723
5,0.0019615854072345265,0.08867968013510108,0.08867968013510108,0.0,0.0,0.0857529416680336,0.010614172443888173,0.007446099538356066,0.025988010858595274,0.01879966165870428,1.6692868173122406,0.8775198794901371
6,0.0019615795508056647,0.08281575655564666,0.08281575655564666,0.0,0.0,0.07934010401368141,0.010209583277367347,0.007050166022963822,0.027602227618935132,0.020115771796554327,1.8830989599227905,0.981219531968236
7,0.0019615726295867356,0.07699258672073483,0.07699258672073483,0.0,0.0,0.0733091700822115,0.009813880625705826,0.006774710607714951,0.025580627176069563,0.01895820675417781,1.6173622012138367,0.8453356856480241
8,0.001961564643585329,0.07153640687465668,0.07153640687465668,0.0,0.0,0.06982005946338177,0.009577490445889972,0.006791007239371538,0.023505460040793614,0.01793082058429718,1.3655965328216553,0.7177082961425185
9,0.001961555592810202,0.06974476017057896,0.06974476017057896,0.0,0.0,0.07137072458863258,0.009683261870375354,0.006867393851280212,0.021663086237396028,0.016501351725310087,1.1599133908748627,0.6156420577317476
10,0.0019615454772712805,0.07064243964850903,0.07064243964850903,0.0,0.0,0.06919581443071365,0.009534579603824323,0.006698522134684026,0.02955142859308033,0.02338866563513875,2.158449351787567,1.1138225831091404
