scenario_id,model_type,n_seeds,price_true,delta_true,price_abs_error_mean,price_abs_error_max_seed,price_error_mean,price_pred_sd_seed,delta_abs_error_mean,delta_abs_error_max_seed,delta_error_mean,delta_pred_sd_seed,split,S0_K,spot_K,fixed_avg_contrib_K,past_avg_K,t,tau,n_fix_past,n_fix_future,r,kappa_q,theta_q_log_K,sigma_q,kappa_p,theta_p_log_K,sigma_p,state_seed,pricing_seed,price_K,delta,price_se_rep,delta_se_rep,n_paths,n_replications,pricing_engine,compute_backend,compute_dtype,expected_final_avg_K_Q,expected_moneyness_Q,abs_expected_moneyness_Q,required_future_avg_K_for_strike,spot_minus_required_future_avg,nearest_tau_fixing_boundary,distance_to_fixing_boundary_years,distance_to_fixing_boundary_days
test_0001525,mlp,5,0.0,0.0,6.354203496906907e-06,1.4586569509759256e-05,-2.287512719496842e-06,8.38012696794402e-06,7.519919013261917e-05,0.0001181079202322,-1.4852467177841568e-06,9.312033501999378e-05,test,0.8721423455048353,0.9702912571408498,0.1663465027948791,0.9980790167692744,0.2445368811953813,0.7554631188046187,2,10,0.0278770827502012,59.41318601183593,-0.1260951983260127,0.6488843381404876,32.66452619190628,0.0,0.6247403836973323,185117385426421,185546882156021,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.90750598787695,-0.0924940121230499,0.0924940121230499,1.000384196646145,-0.0300929395052952,0.75,0.005463118804618694,1.9940383636858234
test_0001526,dml,5,2.55561417361605e-06,8.822269137453986e-07,6.06859383095528e-05,0.0002052407332086,-4.878838492534669e-05,9.341808766119772e-05,2.6076804462035827e-05,5.136559223780552e-05,1.8471534206312795e-05,2.8303177601378323e-05,test,0.9495037955464796,1.0100767944952929,0.4850198440738124,0.9700396881476248,0.5069129544310271,0.4930870455689728,6,6,0.0454872374236583,55.8099412843585,-0.0613632150250831,0.7092704048752785,32.66452619190628,0.0,0.6247403836973323,185117385426422,185546882156022,2.55561417361605e-06,8.822269137453986e-07,,,8192,1,rqmc,pytorch_cuda,float32,0.9564010651651472,-0.0435989348348526,0.0435989348348526,1.0299603118523752,-0.0198835173570823,0.5,0.006912954431027185,2.5232283673249225
test_0001526,mlp,5,2.55561417361605e-06,8.822269137453986e-07,4.955161696582641e-05,0.0001424424739237,-9.149170582243048e-06,8.070812562001679e-05,0.0008370725673434,0.0032564114370909,-0.0006270409204737,0.0014937025897841,test,0.9495037955464796,1.0100767944952929,0.4850198440738124,0.9700396881476248,0.5069129544310271,0.4930870455689728,6,6,0.0454872374236583,55.8099412843585,-0.0613632150250831,0.7092704048752785,32.66452619190628,0.0,0.6247403836973323,185117385426422,185546882156022,2.55561417361605e-06,8.822269137453986e-07,,,8192,1,rqmc,pytorch_cuda,float32,0.9564010651651472,-0.0435989348348526,0.0435989348348526,1.0299603118523752,-0.0198835173570823,0.5,0.006912954431027185,2.5232283673249225
test_0001527,dml,5,0.023870687931776,0.0001591351174283,0.0001000629346191,0.0002310924929124,-7.431257620096028e-05,0.0001133632961103,0.000199903970403,0.0007909233393615,-0.0001831539603785,0.0003446928828529,test,1.144363612891175,1.1902127008873482,0.091354898389971,1.0962587806796524,0.0921251932624727,0.9078748067375272,1,11,0.0162084188312292,81.38389364816248,0.0163975618016971,0.5626913243532181,32.66452619190628,0.0,0.6247403836973323,185117385426423,185546882156023,0.023870687931776,0.0001591351174283,,,8192,1,rqmc,pytorch_cuda,float32,1.024114384382601,0.024114384382601,0.024114384382601,0.9912492017563952,0.1989634991309529,0.9166666666666666,0.008791859929139445,3.2090288741358974
test_0001527,mlp,5,0.023870687931776,0.0001591351174283,8.42723547169125e-05,0.0002076464499441,-1.7782873288530045e-05,0.0001215097341019,0.0011600973544709,0.0028418433838109,0.0004248240008602,0.0016363180259644,test,1.144363612891175,1.1902127008873482,0.091354898389971,1.0962587806796524,0.0921251932624727,0.9078748067375272,1,11,0.0162084188312292,81.38389364816248,0.0163975618016971,0.5626913243532181,32.66452619190628,0.0,0.6247403836973323,185117385426423,185546882156023,0.023870687931776,0.0001591351174283,,,8192,1,rqmc,pytorch_cuda,float32,1.024114384382601,0.024114384382601,0.024114384382601,0.9912492017563952,0.1989634991309529,0.9166666666666666,0.008791859929139445,3.2090288741358974
test_0001528,dml,5,0.0092917960137128,0.0298561789095401,6.954252599450218e-05,0.0001708887254773,-8.569339003057356e-06,9.734093129732512e-05,0.0003292589376328,0.0005467568693888,9.956480788108248e-05,0.000418317013297,test,1.1674261226551608,1.0229687663397318,0.8468456334013285,1.0162147600815945,0.9012775914743544,0.0987224085256457,10,2,0.0404782958328723,61.087896859273314,-0.0398308308011165,0.5829250916838646,32.66452619190628,0.0,0.6247403836973323,185117385426424,185546882156024,0.0092917960137128,0.0298561789095401,,,8192,1,rqmc,pytorch_cuda,float32,1.0092047923994691,0.0092047923994691,0.0092047923994691,0.9189261995920291,0.1040425667477025,0.08333333333333333,0.015389075192312376,5.6170124451940175
test_0001528,mlp,5,0.0092917960137128,0.0298561789095401,6.213633295083094e-05,0.000122234573079,1.4253619046903683e-06,8.57664396294039e-05,0.0012799740945501,0.0017828979206049,0.0006075664598283,0.0014268835388868,test,1.1674261226551608,1.0229687663397318,0.8468456334013285,1.0162147600815945,0.9012775914743544,0.0987224085256457,10,2,0.0404782958328723,61.087896859273314,-0.0398308308011165,0.5829250916838646,32.66452619190628,0.0,0.6247403836973323,185117385426424,185546882156024,0.0092917960137128,0.0298561789095401,,,8192,1,rqmc,pytorch_cuda,float32,1.0092047923994691,0.0092047923994691,0.0092047923994691,0.9189261995920291,0.1040425667477025,0.08333333333333333,0.015389075192312376,5.6170124451940175
test_0001529,dml,5,0.0491981282830238,0.0258046016097068,0.0001133365706949,0.0003515073173619,9.401234449800256e-05,0.0001556474636999,0.0002478522105114,0.0005273406085786,-0.0001156196272889,0.0002954523780287,test,0.9562752943718806,1.0202646629276326,0.3262998313040147,0.978899493912044,0.3658190134447068,0.6341809865552932,4,8,0.0111976396292448,25.721418496221304,0.0787019093452806,0.688880420923233,32.66452619190628,0.0,0.6247403836973323,185117385426425,185546882156025,0.0491981282830238,0.0258046016097068,,,8192,1,rqmc,pytorch_cuda,float32,1.0492429166466697,0.0492429166466696,0.0492429166466696,1.010550253043978,0.0097144098836545,0.6666666666666666,0.03248568011137343,11.8572732406513
test_0001529,mlp,5,0.0491981282830238,0.0258046016097068,1.7166687477436494e-05,3.231658788382247e-05,3.462346399071836e-07,2.187919472025532e-05,0.000823816696551,0.0018167988788324,-0.000823816696551,0.0006714695379619,test,0.9562752943718806,1.0202646629276326,0.3262998313040147,0.978899493912044,0.3658190134447068,0.6341809865552932,4,8,0.0111976396292448,25.721418496221304,0.0787019093452806,0.688880420923233,32.66452619190628,0.0,0.6247403836973323,185117385426425,185546882156025,0.0491981282830238,0.0258046016097068,,,8192,1,rqmc,pytorch_cuda,float32,1.0492429166466697,0.0492429166466696,0.0492429166466696,1.010550253043978,0.0097144098836545,0.6666666666666666,0.03248568011137343,11.8572732406513
test_0001530,dml,5,0.0654241368174552,0.009754067286849,0.0001673628582259,0.0004691906409797,0.0001521885485039,0.0002045958645016,0.000148851130784,0.0004973716821636,-8.912626535484172e-05,0.0002373312982716,test,0.8660598597954958,0.8363844783737708,0.5883118497527525,1.0085345995761472,0.6379464935511351,0.3620535064488649,7,5,0.0735728161036968,84.05810742266476,0.1435325009257515,0.669275566637516,32.66452619190628,0.0,0.6247403836973323,185117385426426,185546882156026,0.0654241368174552,0.009754067286849,,,8192,1,rqmc,pytorch_cuda,float32,1.0671900634942648,0.0671900634942648,0.0671900634942648,0.988051560593394,-0.1516670822196232,0.3333333333333333,0.0287201731155316,10.482863187169034
test_0001530,mlp,5,0.0654241368174552,0.009754067286849,0.0006219648479181,0.0014215703891487,-0.0006072893705215,0.0005946089156213,0.0085136308710217,0.0179634505775706,0.0084458391353413,0.0079552404065914,test,0.8660598597954958,0.8363844783737708,0.5883118497527525,1.0085345995761472,0.6379464935511351,0.3620535064488649,7,5,0.0735728161036968,84.05810742266476,0.1435325009257515,0.669275566637516,32.66452619190628,0.0,0.6247403836973323,185117385426426,185546882156026,0.0654241368174552,0.009754067286849,,,8192,1,rqmc,pytorch_cuda,float32,1.0671900634942648,0.0671900634942648,0.0671900634942648,0.988051560593394,-0.1516670822196232,0.3333333333333333,0.0287201731155316,10.482863187169034
test_0001531,dml,5,0.0,0.0,1.487892198118526e-05,3.369006188038565e-05,1.4546413411573728e-05,1.3123227962697951e-05,4.192924499407705e-05,7.313043396024922e-05,1.1914539743147755e-05,4.949102683313552e-05,test,1.0595946634653957,0.910445066856268,0.1695911804017591,1.0175470824105548,0.2212960050906985,0.7787039949093014,2,10,0.0228858330100774,49.25168834626675,-0.1072825272660097,0.6026860052347184,32.66452619190628,0.0,0.6247403836973323,185117385426427,185546882156027,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.9197743396666864,-0.0802256603333136,0.0802256603333136,0.996490583517889,-0.0860455166616209,0.75,0.028703994909301422,10.47695814189502
test_0001531,mlp,5,0.0,0.0,7.567451698848454e-06,1.1691888537290055e-05,1.831349010667643e-06,8.808078670463132e-06,8.963151148036121e-05,0.0001504753241338,-3.869398530624456e-05,0.0001059411537414,test,1.0595946634653957,0.910445066856268,0.1695911804017591,1.0175470824105548,0.2212960050906985,0.7787039949093014,2,10,0.0228858330100774,49.25168834626675,-0.1072825272660097,0.6026860052347184,32.66452619190628,0.0,0.6247403836973323,185117385426427,185546882156027,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.9197743396666864,-0.0802256603333136,0.0802256603333136,0.996490583517889,-0.0860455166616209,0.75,0.028703994909301422,10.47695814189502
test_0001532,dml,5,0.0,0.0,4.005554243978055e-05,7.967414358957259e-05,3.0057186337269227e-05,4.492613126448107e-05,5.059834036893423e-05,0.0001511711563536,-5.059834036893423e-05,5.843424814013863e-05,test,1.0130144951865077,0.940498825991495,0.5973695182472412,1.024062031280985,0.5891588386613875,0.4108411613386124,7,5,0.0010260316729545,43.11233074963093,-0.1492133541031822,0.5549437999725342,32.66452619190628,0.0,0.6247403836973323,185117385426428,185546882156028,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.957151670031501,-0.0428483299684989,0.0428483299684989,0.9663131562066212,-0.0258143302151261,0.4166666666666667,0.005825505328054259,2.1263094447398045
test_0001532,mlp,5,0.0,0.0,3.335820629317074e-05,5.408797328216447e-05,-7.629926245677348e-06,4.02206436281612e-05,0.0003017134904533,0.0005742105223896,0.0001127806454983,0.0003819745820438,test,1.0130144951865077,0.940498825991495,0.5973695182472412,1.024062031280985,0.5891588386613875,0.4108411613386124,7,5,0.0010260316729545,43.11233074963093,-0.1492133541031822,0.5549437999725342,32.66452619190628,0.0,0.6247403836973323,185117385426428,185546882156028,0.0,0.0,,,8192,1,rqmc,pytorch_cuda,float32,0.957151670031501,-0.0428483299684989,0.0428483299684989,0.9663131562066212,-0.0258143302151261,0.4166666666666667,0.005825505328054259,2.1263094447398045
