epoch,learning_rate,train_loss,train_price_mse_std,train_delta_mse_std,train_delta_mse_weighted,val_price_mse_std,val_price_rmse,val_price_mae,val_delta_rmse,val_delta_mae,val_diff_mse_weighted,val_balanced_score
1,0.001961598184938367,0.47715920209884644,0.47715920209884644,0.0,0.0,0.21268848329782486,0.016716047815344876,0.01330642495304346,0.03603283317696915,0.025377972051501274,3.2090887427330017,1.7108886130154133
2,0.0019615965877223217,0.14135671081021428,0.14135671081021428,0.0,0.0,0.11300726234912872,0.01218469886610885,0.008935259422287345,0.02045733122531023,0.015612259041517973,1.0343864560127258,0.5736968591809273
3,0.0019615939256975258,0.10622363211587071,0.10622363211587071,0.0,0.0,0.10207509994506836,0.0115803457660741,0.008141508558765054,0.028177756809523287,0.023767923936247826,1.9624459743499756,1.032260537147522
4,0.0019615901988668982,0.0961256786249578,0.0961256786249578,0.0,0.0,0.09166785143315792,0.010974131459914415,0.007827933761291206,0.024867525196894724,0.019408744759857655,1.5284457504749298,0.8100568009540439
5,0.0019615854072345265,0.08930453145876527,0.08930453145876527,0.0,0.0,0.08785129524767399,0.010743250679104812,0.00760343880392611,0.022583191458496653,0.016702071763575077,1.2605368196964264,0.6741940574720502
6,0.0019615795508056647,0.08293678937479854,0.08293678937479854,0.0,0.0,0.08004881255328655,0.010255080447490532,0.0070834388025105,0.027961218075908005,0.022147339303046465,1.932400107383728,1.0062244599685073
7,0.0019615726295867356,0.07761978218331933,0.07761978218331933,0.0,0.0,0.07521830685436726,0.009940847465342507,0.007031702669337392,0.025094772785044142,0.019808731973171234,1.5565082430839539,0.8158632749691606
8,0.001961564643585329,0.07307774806395173,0.07307774806395173,0.0,0.0,0.07190582901239395,0.00971949427346484,0.007064740406349301,0.024129480608053193,0.018933081068098545,1.4390663802623749,0.7554861046373844
9,0.001961555592810202,0.07229208387434483,0.07229208387434483,0.0,0.0,0.07136025093495846,0.00968255140004001,0.0069865717086941,0.028785178298226074,0.02244151709601283,2.047965943813324,1.0596630973741412
10,0.0019615454772712805,0.07030442357063293,0.07030442357063293,0.0,0.0,0.07199007645249367,0.009725186414621714,0.0070380400866270065,0.02591647124177457,0.019906957633793354,1.660109043121338,0.8660495597869158
11,0.001961534296979657,0.06871368852443993,0.06871368852443993,0.0,0.0,0.072322191670537,0.009747593687742003,0.007221388630568981,0.030558836227315887,0.024589381646364927,2.3081207275390625,1.1902214596047997
12,0.0019615220519475928,0.06577775836922228,0.06577775836922228,0.0,0.0,0.06457816157490015,0.00921095071034388,0.0065344395115971565,0.020235979881167498,0.0151632868219167,1.0121231973171234,0.5383506794460118
13,0.001961508742188515,0.06359638064168394,0.06359638064168394,0.0,0.0,0.06347641628235579,0.009132040167863972,0.006438778946176171,0.0210358513916578,0.015929099172353745,1.0937173068523407,0.5785968615673482
14,0.0019614943677170203,0.062321790028363466,0.062321790028363466,0.0,0.0,0.06225941143929958,0.009044074531518316,0.006354009034112096,0.019536057081828966,0.014429907314479351,0.9433192908763885,0.5027893511578441
15,0.0019614789285488715,0.0603812113404274,0.0603812113404274,0.0,0.0,0.0633971206843853,0.009126334647838637,0.006121227401308715,0.016852014420142697,0.011929016094654799,0.7019214779138565,0.3826592992991209
16,0.001961462424701,0.061315350933000445,0.061315350933000445,0.0,0.0,0.06977222114801407,0.009574208957257052,0.0063015802297741175,0.025453208400555725,0.01911919377744198,1.601289838552475,0.8355310298502445
17,0.0019614448561915037,0.06330439262092113,0.06330439262092113,0.0,0.0,0.058481769636273384,0.008765403001482283,0.005789962480776012,0.021952872177807194,0.016170645132660866,1.191153109073639,0.6248174393549562
18,0.001961426223039649,0.05865741800516844,0.05865741800516844,0.0,0.0,0.05803817976266146,0.008732096496280877,0.005873998394235969,0.019733155368668646,0.014404038898646832,0.9624495357275009,0.5102438577450812
19,0.0019614065252658696,0.05851305997930467,0.05851305997930467,0.0,0.0,0.060748943127691746,0.008933692273738776,0.005909140454605222,0.022991498150931537,0.01688829343765974,1.3065301477909088,0.6836395454593003
20,0.001961385762891766,0.0583958332426846,0.0583958332426846,0.0,0.0,0.05775707308202982,0.008710923538168753,0.005820971680805087,0.020823604813969755,0.015162790194153786,1.0717579424381256,0.5647575077600777
21,0.0019613639359401074,0.05827908241190016,0.05827908241190016,0.0,0.0,0.05953388474881649,0.008843898040467875,0.006105566513724625,0.01772314671847118,0.01258153305388987,0.7763660699129105,0.4179499773308635
22,0.0019613410444348288,0.05752423219382763,0.05752423219382763,0.0,0.0,0.058180734515190125,0.008742813963897932,0.0058121457695961,0.02746246237890947,0.02035797806456685,1.8640769720077515,0.9611288532614708
23,0.0019613170884010345,0.057325001107528806,0.057325001107528806,0.0,0.0,0.05910638906061649,0.008812088160247483,0.005795567994937301,0.017344973960678564,0.012114788871258497,0.7435876727104187,0.4013470308855176
24,0.0019612920678649943,0.05812227679416537,0.05812227679416537,0.0,0.0,0.05856236536055803,0.008771440664599266,0.005896172602660954,0.024924206136070395,0.018233629409223795,1.5354212522506714,0.7969918088056147
25,0.0019612659828541473,0.05739102000370622,0.05739102000370622,0.0,0.0,0.058802468702197075,0.008789403357452742,0.005736770574003458,0.016018530208522664,0.010667071677744389,0.6342058032751083,0.3465041359886527
26,0.0019612388333970984,0.057817567605525255,0.057817567605525255,0.0,0.0,0.0564751997590065,0.008613715242650834,0.005640055751428008,0.02144710263504801,0.015432015527039766,1.1368996798992157,0.5966874398291111
27,0.0019612106195236205,0.05667310697026551,0.05667310697026551,0.0,0.0,0.05847621615976095,0.008764986604320521,0.005714015802368522,0.02145435002359685,0.015516076236963272,1.1376681923866272,0.5980722042731941
28,0.001961181341264653,0.05701392167247832,0.05701392167247832,0.0,0.0,0.058899763971567154,0.008796672146916453,0.0057852622121572495,0.017939634461400098,0.012725497130304575,0.7954484820365906,0.42717412300407887
29,0.0019611509986523037,0.05732769798487425,0.05732769798487425,0.0,0.0,0.057464517652988434,0.008688834322498123,0.005689151585102081,0.0301791448767008,0.022207023575901985,2.2511205673217773,1.1542925424873829
30,0.0019611195917198466,0.05752165522426367,0.05752165522426367,0.0,0.0,0.057122393511235714,0.008662930459448293,0.005551828653551638,0.01610700189632521,0.010851237922906876,0.6412306874990463,0.349176540505141
31,0.0019610871205017234,0.057453791378065944,0.057453791378065944,0.0,0.0,0.05629839189350605,0.00860022134329297,0.005530827445909381,0.0188308246517068,0.013344147242605686,0.8764427751302719,0.466370583511889
32,0.0019610535850335432,0.05674374010413885,0.05674374010413885,0.0,0.0,0.05632590223103762,0.008602322176895119,0.005545397521927953,0.026821867013638916,0.01953887566924095,1.7781275510787964,0.917226726654917
