date,index_id,market,gpu_model,memory,region,delivery_form,contract_type,price_low,price_high,price_avg,currency,unit,observation_type,source,source_url,retrieved_at_utc
2026-07-10,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.27,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-11,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.47,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-12,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.39,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-13,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.39,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-14,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.36,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-15,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.62,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-16,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.77,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-17,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.79,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-18,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.78,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-19,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.9,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-20,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.99,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-21,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.96,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-22,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.84,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-23,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.66,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-24,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.55,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-25,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.55,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-26,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.86,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-27,ORNN-H200,global,H200,,global,rental_index,on_demand,,,5.31,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-28,ORNN-H200,global,H200,,global,rental_index,on_demand,,,5.0,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
2026-07-29,ORNN-H200,global,H200,,global,rental_index,on_demand,,,4.98,USD,USD/GPU-hour,transaction_based_index,Ornn Compute Price Index (OCPI),https://api.ornnai.com/api/gpu/H200/index-history,2026-08-27T17:04:22.325250+00:00
