epoch,learning_rate,train_loss,train_price_mse_std,train_delta_mse_std,train_delta_mse_weighted,val_price_mse_std,val_price_rmse,val_price_mae,val_delta_rmse,val_delta_mae,val_diff_mse_weighted,val_balanced_score
1,0.001961598184938367,0.4667628835886717,0.4667628835886717,0.0,0.0,0.16472117230296135,0.014710801210990169,0.011476492509245872,0.054643093007816355,0.04865074809640646,7.379984378814697,3.7723527755588293
2,0.0019615965877223217,0.12832484114915133,0.12832484114915133,0.0,0.0,0.11834483966231346,0.01246913381006137,0.008511717664077878,0.04703985904458084,0.033231268636882305,5.46911346912384,2.793729154393077
3,0.0019615939256975258,0.10498775355517864,0.10498775355517864,0.0,0.0,0.09730647504329681,0.011306612114154574,0.00809859181754291,0.03994282563142838,0.03245434910058975,3.943323850631714,2.0203151628375053
4,0.0019615901988668982,0.0920154545456171,0.0920154545456171,0.0,0.0,0.08800193294882774,0.010752457364816769,0.007528330432251096,0.031563270368091687,0.022728376556187868,2.462344765663147,1.2751733493059874
5,0.0019615854072345265,0.08291225181892514,0.08291225181892514,0.0,0.0,0.07874517887830734,0.0101712332341123,0.0071323353331536055,0.02684509309911306,0.019567794166505337,1.7812082767486572,0.9299767278134823
6,0.0019615795508056647,0.07668895507231355,0.07668895507231355,0.0,0.0,0.0750568825751543,0.009930174565317517,0.0070527816424146295,0.023186035945037157,0.01726932218298316,1.3287334740161896,0.7018951782956719
7,0.0019615726295867356,0.07126982184126973,0.07126982184126973,0.0,0.0,0.06842421740293503,0.00948127043518143,0.0066428667632862926,0.02286302041620365,0.017356848809868097,1.291969120502472,0.6801966689527035
8,0.001961564643585329,0.07037802296690643,0.07037802296690643,0.0,0.0,0.06584379822015762,0.00930077339595823,0.006595537532120943,0.020107284485100706,0.014719151658937335,0.9992904365062714,0.5325671173632145
9,0.001961555592810202,0.06945603317581117,0.06945603317581117,0.0,0.0,0.0666616540402174,0.009358358300449739,0.006684154504910111,0.02228853478113678,0.016870053485035896,1.2278574407100677,0.6472595473751426
10,0.0019615454772712805,0.06584266666322947,0.06584266666322947,0.0,0.0,0.06621938571333885,0.009327262158880571,0.006527024786919355,0.032095229694665786,0.024698032531887293,2.5460437536239624,1.3061315696686506
11,0.001961534296979657,0.06376084103249013,0.06376084103249013,0.0,0.0,0.06171138398349285,0.00900418200420983,0.0063187116757035255,0.018194702782100395,0.013192171463742852,0.8182288706302643,0.43997012730687857
12,0.0019615220519475928,0.06298310845158994,0.06298310845158994,0.0,0.0,0.061851232312619686,0.009014378647950768,0.006256979424506426,0.022098464050368808,0.016492837574332952,1.2070049941539764,0.6344281132332981
13,0.001961508742188515,0.06102431146427989,0.06102431146427989,0.0,0.0,0.06160412076860666,0.008996353407734383,0.006053427467122674,0.018065570356066332,0.01281457836739719,0.8066557496786118,0.4341299352236092
14,0.0019614943677170203,0.059785600285977125,0.059785600285977125,0.0,0.0,0.060442134737968445,0.00891110403075861,0.00596372433938086,0.02971497728947558,0.022274652495980263,2.1824066638946533,1.1214243993163109
