epoch,learning_rate,train_loss,train_price_mse_std,train_delta_mse_std,train_delta_mse_weighted,val_price_mse_std,val_price_rmse,val_price_mae,val_delta_rmse,val_delta_mae,val_diff_mse_weighted,val_balanced_score
1,0.001961598184938367,0.9734013080596924,0.9734013080596924,0.0,0.0,1.0398267805576324,0.03447922643655298,0.02660097787156701,0.021741820632425846,0.012767997337505221,1.2327509820461273,1.1362888813018799
2,0.0019615965877223217,0.9076658487319946,0.9076658487319946,0.0,0.0,0.9413767755031586,0.032806412896440526,0.025291901547461748,0.021753399876769424,0.012936700601130724,1.2340644001960754,1.087720587849617
3,0.0019615939256975258,0.8199605941772461,0.8199605941772461,0.0,0.0,0.8127932399511337,0.0304836554339249,0.02342108776792884,0.021837283559306434,0.013312269700691104,1.243600219488144,1.0281967297196388
4,0.0019615901988668982,0.7070225477218628,0.7070225477218628,0.0,0.0,0.6535616517066956,0.027335075616093447,0.02081033820286393,0.022365195297075983,0.014231519075110555,1.304454505443573,0.9790080785751343
5,0.0019615854072345265,0.5703979730606079,0.5703979730606079,0.0,0.0,0.4810350388288498,0.023451215299845063,0.01795492647215724,0.024041613445016558,0.016212938353419304,1.5073383748531342,0.994186706840992
6,0.0019615795508056647,0.43077659606933594,0.43077659606933594,0.0,0.0,0.37906884402036667,0.020817857987853933,0.01674508210271597,0.02769527697426383,0.019636938348412514,2.00029918551445,1.1896840147674084
7,0.0019615726295867356,0.37143951654434204,0.37143951654434204,0.0,0.0,0.39663125574588776,0.021294648287726214,0.017417363356798887,0.02999984258123661,0.02156231878325343,2.3470454812049866,1.3718383684754372
8,0.001961564643585329,0.4106813669204712,0.4106813669204712,0.0,0.0,0.3569902405142784,0.020202502922986507,0.01656344160437584,0.028264125373105877,0.020443510729819536,2.08331361413002,1.2201519273221493
9,0.001961555592810202,0.36102235317230225,0.36102235317230225,0.0,0.0,0.32783685624599457,0.019360024019804266,0.01554438890889287,0.02555336545353209,0.01848655892536044,1.702863097190857,1.0153499767184258
10,0.0019615454772712805,0.31612831354141235,0.31612831354141235,0.0,0.0,0.32219045609235764,0.01919257920982173,0.01473206002265215,0.023715397958350277,0.01696690870448947,1.4667104482650757,0.8944504521787167
11,0.001961534296979657,0.2998417019844055,0.2998417019844055,0.0,0.0,0.30986154824495316,0.01882178666465422,0.014053832506760955,0.023140028762569584,0.01622230000793934,1.3964046835899353,0.8531331159174442
12,0.0019615220519475928,0.28409796953201294,0.28409796953201294,0.0,0.0,0.2806227430701256,0.01791176731416348,0.013496231753379107,0.02381966007656946,0.016290999483317137,1.479635238647461,0.8801289908587933
13,0.001961508742188515,0.25748080015182495,0.25748080015182495,0.0,0.0,0.24861964210867882,0.016859501348212402,0.01298091234639287,0.025760217643498385,0.01719315629452467,1.7305438816547394,0.9895817618817091
14,0.0019614943677170203,0.2309310883283615,0.2309310883283615,0.0,0.0,0.24309133738279343,0.016671003502542678,0.01288643036969006,0.028475272722757784,0.018588181119412184,2.114556699991226,1.1788240186870098
15,0.0019614789285488715,0.22893622517585754,0.22893622517585754,0.0,0.0,0.24596046283841133,0.016769095696460047,0.012864876305684447,0.02958394952254957,0.019088303670287132,2.2824215292930603,1.2641909960657358
16,0.001961462424701,0.233001708984375,0.233001708984375,0.0,0.0,0.20615556836128235,0.015352338600348311,0.01178022543899715,0.027486563108367893,0.017909535206854343,1.9702640175819397,1.088209792971611
17,0.0019614448561915037,0.195370614528656,0.195370614528656,0.0,0.0,0.1804244965314865,0.01436232532637663,0.010951698990538716,0.024410827243543026,0.016369259916245937,1.5539911687374115,0.867207832634449
18,0.001961426223039649,0.16858428716659546,0.16858428716659546,0.0,0.0,0.18108908459544182,0.014388752511751486,0.010853984393179417,0.02220235115214186,0.015487649943679571,1.2855278551578522,0.733308469876647
19,0.0019614065252658696,0.16687634587287903,0.16687634587287903,0.0,0.0,0.1709471121430397,0.013980023149249532,0.010556014021858573,0.021133063068839084,0.015403314027935266,1.1646848320960999,0.6678159721195698
20,0.001961385762891766,0.1585986465215683,0.1585986465215683,0.0,0.0,0.14661511778831482,0.012946917016360185,0.009839795297011733,0.021152746407189005,0.016098957741633058,1.1668554246425629,0.6567352712154388
