epoch,learning_rate,train_loss,train_price_mse_std,train_delta_mse_std,train_delta_mse_weighted,val_price_mse_std,val_price_rmse,val_price_mae,val_delta_rmse,val_delta_mae,val_diff_mse_weighted,val_balanced_score
1,0.001961598184938367,0.3437047586776316,0.25754181819502264,0.0013202173677200335,0.6883564963936806,0.10558227077126503,0.01170207537898887,0.008234953973442316,0.014990349938641472,0.008987937588244677,0.5444669872522354,0.3250246290117502
2,0.0019615965877223217,0.17357547208666801,0.09535608533769846,0.0009329812737632892,0.4864530065096915,0.08463858254253864,0.010477353023846621,0.00711638608481735,0.0130425623609681,0.008122132159769535,0.41216763108968735,0.248403106816113
3,0.0019615939256975258,0.15447099856100976,0.0799600796890445,0.000867889963046764,0.4525146489031613,0.07654625363647938,0.009963899804804714,0.006437709555029869,0.012475327185338168,0.007958282250910997,0.377095989882946,0.2268211217597127
4,0.0019615901988668982,0.12850379780866206,0.07121777051361278,0.0006859424893264077,0.357647898606956,0.06560879293829203,0.009224618412570345,0.006031868862919509,0.011661828242835497,0.007290204637683928,0.3295196369290352,0.1975642149336636
5,0.0019615854072345265,0.12163771607447416,0.06518612883519381,0.0006663722751909518,0.34744405560195446,0.06208585016429424,0.008973537960037938,0.005887230858206749,0.011737537721484684,0.006792863947339356,0.33381206542253494,0.1979489577934146
6,0.0019615795508056647,0.11725432693492621,0.062070351326838136,0.0006482404996859259,0.3379902201704681,0.0585769722238183,0.00871627325011738,0.005632575135678053,0.012072510398630675,0.008048579096794128,0.35313697159290314,0.20585697190836072
7,0.0019615726295867356,0.11700629990082234,0.060331851651426405,0.0006591992778339772,0.34370408160611987,0.05740232300013304,0.008628436668296508,0.005622598808258772,0.012549088509943697,0.008619604632258415,0.38156838715076447,0.21948535507544875
8,0.001961564643585329,0.11537202110048383,0.05974923289613798,0.0006479968205894693,0.3378631647210568,0.05759855546057224,0.008643172479891771,0.005503289052285254,0.011422663973070806,0.0067175981821492314,0.3161424547433853,0.18687050510197878
9,0.001961555592810202,0.11284329241607338,0.058436673309188336,0.0006338168122965726,0.33046975918114185,0.05724640842527151,0.008616710641933588,0.00549781636800617,0.01160962737214724,0.007089531980454922,0.32657624781131744,0.19191132811829448
10,0.0019615454772712805,0.11139055259991437,0.0585092842229642,0.0006193285098561319,0.32291561644524336,0.05617509409785271,0.008535702662182449,0.005348331644199789,0.01121461860239487,0.00678865157533437,0.3047312796115875,0.18045318685472012
11,0.001961534296979657,0.110495739383623,0.0577425675583072,0.0006166296197989141,0.32150841737166047,0.056091515347361565,0.008529350982203783,0.005328516010195017,0.011553748560196838,0.0068727509351447225,0.3234400823712349,0.18976579885929823
12,0.0019615220519475928,0.11055276938714087,0.058043484459631145,0.0006148679590296524,0.3205898986198008,0.0557356858626008,0.00850225358391188,0.005317423492670059,0.01215294568446917,0.008137980243191123,0.357858344912529,0.2067970153875649
13,0.001961508742188515,0.1091798449633643,0.05730734876124188,0.000607349538768176,0.31666981894522905,0.05779754649847746,0.00865808973323103,0.005395978572778404,0.011267863799301631,0.0067264719400554895,0.3076317831873894,0.18271466484293342
14,0.0019614943677170203,0.10759928438346833,0.05778373370412737,0.0005885378686798504,0.30686148116365075,0.056507356464862823,0.008560909063454664,0.005351355182938278,0.010934869968107984,0.0065244968282058835,0.289717860519886,0.17311260849237442
15,0.0019614789285488715,0.10667510295752436,0.05799694586312398,0.0005780395986221265,0.3013877226039767,0.05666777119040489,0.008573051965357365,0.005337474402040243,0.011148962787483974,0.006978024495765567,0.3011736422777176,0.17892070673406124
16,0.001961462424701,0.10584919445682317,0.05863843293627724,0.0005651981382470694,0.29469223390333354,0.057733671739697456,0.008653304316518336,0.005451631383039057,0.010782852928190367,0.006316275685094297,0.28171851485967636,0.1697260932996869
17,0.0019614448561915037,0.10378525510895997,0.05782136146444827,0.0005516740343409765,0.28764081886038184,0.057640708051621914,0.00864633481312459,0.00553692493122071,0.010759410611174077,0.006062946282327175,0.28049491345882416,0.16906781075522304
18,0.001961426223039649,0.10344431141857058,0.05768184503540397,0.0005494748484125012,0.2864941693842411,0.05629596207290888,0.008544880790271082,0.005298491567373276,0.010646032856452504,0.005978662753477693,0.2746145948767662,0.16545527847483754
19,0.0019614065252658696,0.10406544397119433,0.057297013932839036,0.0005583836009463994,0.29113915748894215,0.05662559811025858,0.008569861104555567,0.005367449135519564,0.011300869711053919,0.00642342388164252,0.3094366565346718,0.18303112732246518
20,0.001961385762891766,0.10409268748480827,0.05710227193776518,0.0005601388443210453,0.29205434094183147,0.05573710706084967,0.008502361944860275,0.005436541512608528,0.010776515386799957,0.006001131841912866,0.28138744831085205,0.16856227768585086
21,0.0019613639359401074,0.10042466886807233,0.0562396397581324,0.0005315817629707453,0.2771647770423442,0.055045606568455696,0.008449455415649159,0.005209792056120932,0.010560034801242306,0.005884938291274011,0.2701958790421486,0.16262074280530214
22,0.0019613410444348288,0.1009660807903856,0.05609035474481061,0.0005379189738050627,0.2804689777549356,0.0545475147664547,0.008411139961884832,0.005177326267585158,0.010545747666906564,0.005865294369868934,0.26946525275707245,0.16200638376176357
23,0.0019613170884010345,0.10028650623280555,0.05542986514046788,0.0005364691778595443,0.2797130588442087,0.053708989173173904,0.00834624019190067,0.005207461188547313,0.010533041365024583,0.00575479946564883,0.2688162922859192,0.16126264072954655
24,0.0019612920678649943,0.09780260326806456,0.05421932338504121,0.0005219363847572822,0.27213571569882333,0.05260430369526148,0.008259961597694385,0.005141732282936573,0.010579482341661782,0.0057274820283055305,0.2711919769644737,0.1618981403298676
25,0.0019612659828541473,0.10057824407704175,0.05501260975142941,0.0005424679079624184,0.2828407727647573,0.052981614135205746,0.008289531467616294,0.005136871128343046,0.010553753564728784,0.00570067239459604,0.26987455040216446,0.1614280822686851
26,0.0019612388333970984,0.09869999042712152,0.05422426696168259,0.0005305040713210474,0.2766028759069741,0.054280548356473446,0.008390531996689614,0.005447288858704269,0.01049415669124609,0.005732027580961585,0.26683519780635834,0.1605578730814159
27,0.0019612106195236205,0.09737326588947326,0.05425548093626276,0.0005175418059479853,0.2698444004636258,0.051384580321609974,0.008163638870385508,0.004942273604683578,0.01045836450269125,0.005563382292166352,0.26501811295747757,0.15820134663954377
28,0.001961181341264653,0.09646764060016721,0.053178539499640465,0.0005171191683075449,0.2696240365039557,0.053071691654622555,0.008296574988936307,0.0052317153895273805,0.010498620034251699,0.005893528345040977,0.2670622244477272,0.16006695805117488
29,0.0019611509986523037,0.0970078514656052,0.05379493406508118,0.0005175707910893834,0.2698595132678747,0.05181175656616688,0.008197502177524347,0.005068048718385398,0.010451527816253837,0.005696366424672306,0.2646717429161072,0.15824174974113703
30,0.0019611195917198466,0.09795266948640347,0.053613931697327644,0.0005280198524815205,0.2753076124936342,0.051265774294734,0.008154196037237197,0.005122397327795625,0.010807958756178774,0.006468880455940962,0.2830318957567215,0.16714883502572775
31,0.0019610871205017234,0.09655956388451159,0.05307592643657699,0.0005187878959986847,0.27049410436302423,0.05245510954409838,0.008248240013580242,0.005131222307682037,0.01048657329523264,0.005843091057613492,0.2664496898651123,0.15945239970460534
32,0.0019610535850335432,0.0964981933357194,0.05344037932809442,0.0005154033947292191,0.26872944133356214,0.05126621201634407,0.008154230836712234,0.0049572380958124995,0.010494713163845176,0.005774926277808845,0.26686349511146545,0.15906485356390476
33,0.0019610189853520813,0.09751442482229322,0.05337184196105227,0.0005256744752841769,0.27408474450930953,0.05132054630666971,0.008158550729564135,0.00501489348243922,0.010494894632877276,0.005993491504341364,0.26687272638082504,0.15909663634374738
34,0.0019609833214952804,0.0971409089397639,0.05377547140233219,0.0005189960779716785,0.27060265303589404,0.05231110937893391,0.00823691063236865,0.00500557292252779,0.010777986899238923,0.00600397284142673,0.2814643234014511,0.1668877163901925
35,0.0019609465935022503,0.09668827324640006,0.05320592620410025,0.0005190248552935373,0.2706176557112485,0.05142865423113108,0.008167139227848697,0.005109327379614115,0.010436138700759018,0.005721714347600937,0.26389290392398834,0.1576607790775597
36,0.001960908801413268,0.09720812598243356,0.05323615460656583,0.0005237781579126022,0.27309600496664643,0.05195135809481144,0.008208538380050126,0.005048360559158027,0.010681238174093624,0.006300285691395402,0.2764338403940201,0.16419259924441576
37,0.0019608699452697774,0.09708374773617834,0.053308996313717216,0.0005220265861680673,0.27218274562619627,0.05239866208285093,0.008243800750692781,0.00501841155346483,0.010410000173424635,0.005615124711766839,0.26257264614105225,0.1574856541119516
38,0.001960830025114388,0.09725974674802274,0.053433897788636386,0.000522756141890568,0.2725631333887577,0.0513154910877347,0.008158148954821866,0.004899273393675685,0.01044384057785536,0.005562601028941572,0.26428255438804626,0.15779902273789048
39,0.0019607890409908783,0.09635531075764447,0.05307822092436254,0.0005168115817468788,0.2694636629894376,0.05178998876363039,0.008195780087030969,0.004962857346981764,0.010418257748576505,0.0055088476510718465,0.2629893869161606,0.1573896878398955
40,0.001960746992944192,0.09610667894594371,0.05311790975974873,0.0005141228166394285,0.26806174986995757,0.052633087150752544,0.008262220611854743,0.004988359985873103,0.010445120377617583,0.005699563538655639,0.26434730738401413,0.15849019726738334
41,0.0019607038810204396,0.09735592640936375,0.05419786996208131,0.0005178174956199655,0.2699881421867758,0.05111596919596195,0.008142273606281262,0.004946986213326454,0.010496243506333675,0.0056722540175542235,0.2669413164258003,0.15902864281088114
42,0.001960659705266899,0.09576348576229066,0.053006963164079934,0.0005116828592690581,0.26678956765681505,0.0533796027302742,0.008320607890688754,0.005309419590048492,0.010397213352029115,0.005642983829602599,0.2619280144572258,0.15765380859375
