scenario_id,engine,n_paths,replication,price_K,delta,reference_price_K,reference_delta,abs_price_error,abs_delta_error,time_seconds,S_t_K,A_t_K,C_t,tau,r,sigma,n_fix_future
benchmark_0000014,mc,2048,7,0.1854055762550797,0.4899116721339656,0.18483917682194692,0.48837078927137945,0.0005663994331327749,0.0015408828625861348,0.0003561000003173831,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,8,0.18480813784427155,0.48960964603371876,0.18483917682194692,0.48837078927137945,3.103897767536834e-05,0.0012388567623393132,0.000352500000190048,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,9,0.18350539196279475,0.4865422784650635,0.18483917682194692,0.48837078927137945,0.0013337848591521706,0.0018285108063159639,0.0003536000003805384,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,10,0.18801433315350652,0.48993383559659875,0.18483917682194692,0.48837078927137945,0.0031751563315595976,0.0015630463252193083,0.00036439999985304894,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,11,0.1853824378948309,0.48717555137825785,0.18483917682194692,0.48837078927137945,0.000543261072883966,0.0011952378931215923,0.00035059999936493114,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,12,0.18048931009885713,0.482970945565952,0.18483917682194692,0.48837078927137945,0.00434986672308979,0.005399843705427454,0.0003671000004032976,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,13,0.1833799680122531,0.48627334608147266,0.18483917682194692,0.48837078927137945,0.0014592088096938294,0.002097443189906789,0.0003673999999591615,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,14,0.1809888338058278,0.484214824750272,0.18483917682194692,0.48837078927137945,0.003850343016119112,0.004155964521107447,0.0003588999998100917,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,15,0.18346961792272592,0.4865140220600124,0.18483917682194692,0.48837078927137945,0.0013695588992209962,0.001856767211367072,0.00035229999957664404,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
benchmark_0000014,mc,2048,16,0.18229272907844235,0.4867735042855441,0.18483917682194692,0.48837078927137945,0.0025464477435045707,0.0015972849858353344,0.00035769999976764666,1.26605065308972,1.0918726691829699,0.5459363345914849,0.49099926012568174,0.062048223018646244,0.3555212816223503,6
