epoch,learning_rate,train_loss,train_price_mse_std,train_delta_mse_std,train_delta_mse_weighted,val_price_mse_std,val_price_rmse,val_price_mae,val_delta_rmse,val_delta_mae,val_diff_mse_weighted,val_balanced_score
1,0.001961598184938367,0.9227254241704941,0.9381172955036163,0.001684260496404022,0.8611577749252319,0.8524921387434006,0.033085583890564464,0.02599815186113119,0.01707814637985368,0.009480434702709317,0.7134849280118942,0.7829885333776474
2,0.0019615965877223217,0.7390585541725159,0.7484755665063858,0.0013717858819290996,0.7013904005289078,0.5600839108228683,0.026817615067898138,0.02084818948060274,0.017163474406164066,0.012353135971352458,0.7206323146820068,0.6403581127524376
3,0.0019615939256975258,0.5128921121358871,0.4249182641506195,0.0016913594445213675,0.8647874444723129,0.2924635410308838,0.01937891573251876,0.0156704755499959,0.020036308197642853,0.014087680960074067,0.9820616096258163,0.6372625753283501
4,0.0019615901988668982,0.4067557752132416,0.2758067101240158,0.0018199822516180575,0.9305519610643387,0.2409181445837021,0.017588482394845527,0.014358686748892069,0.019509305211344342,0.012822688091546297,0.9310798645019531,0.5859990045428276
5,0.0019615854072345265,0.34263826161623,0.22167645022273064,0.001616448163986206,0.8264855146408081,0.1951899342238903,0.01583150897278898,0.012558551272377372,0.018275972347608714,0.011224695481359959,0.8170795440673828,0.5061347391456366
6,0.0019615795508056647,0.2860856056213379,0.17774290591478348,0.0014071196492295712,0.7194563895463943,0.15525174140930176,0.01411925721311671,0.01092645525932312,0.016973811943001033,0.010852778563275933,0.704793855547905,0.43002279847860336
7,0.0019615726295867356,0.2490987330675125,0.1450864113867283,0.0013009027461521327,0.6651480048894882,0.13594791293144226,0.013212344269512266,0.009888773318380117,0.015691141654567767,0.010153133887797594,0.6022994071245193,0.3691236600279808
8,0.001961564643585329,0.22346995025873184,0.12840637937188148,0.0011807694390881807,0.6037241965532303,0.1224850919097662,0.012541088347895475,0.009334811242297292,0.015567512084600263,0.009740968467667699,0.5928458124399185,0.35766545217484236
9,0.001961555592810202,0.2127811163663864,0.1173175685107708,0.0011629933142103255,0.5946352928876877,0.11568723805248737,0.012188109395452501,0.008976819226518273,0.015280985066644631,0.010058158775791526,0.5712234377861023,0.34345533791929483
10,0.0019615454772712805,0.2054760865867138,0.1132243350148201,0.0011235794227104634,0.5744830667972565,0.1149041224271059,0.012146787252250206,0.00894717313349247,0.015149099796034987,0.009700841270387173,0.5614058822393417,0.3381550023332238
11,0.001961534296979657,0.20377738401293755,0.11078713089227676,0.001126034650951624,0.5757384151220322,0.11337460577487946,0.012065672020763352,0.00863891583867371,0.015132496806444932,0.00960981473326683,0.5601760298013687,0.3367753177881241
12,0.0019615220519475928,0.1994636170566082,0.10880390368402004,0.0010993653268087655,0.5621024444699287,0.10913730971515179,0.01183805159884134,0.008409098256379366,0.01511834143229999,0.009393885731697083,0.5591285228729248,0.3341329162940383
13,0.001961508742188515,0.19756300747394562,0.1069247554987669,0.001095480241929181,0.5601160302758217,0.11039670184254646,0.011906158604697016,0.008407671004533768,0.01504419526282065,0.009142672410234809,0.5536576062440872,0.33202715404331684
14,0.0019614943677170203,0.1970231533050537,0.10682864300906658,0.0010909527773037553,0.5578011721372604,0.10867046192288399,0.011812705311864638,0.00833471561782062,0.014982263818755826,0.009182892506942153,0.549108549952507,0.3288895059376955
15,0.0019614789285488715,0.19234518334269524,0.10385346226394176,0.0010684822918847203,0.5463120937347412,0.10638381354510784,0.011687763045325985,0.008281838614493608,0.01482488132818467,0.009364401455968618,0.5376328527927399,0.32200833316892385
16,0.001961462424701,0.19378362968564034,0.10300323367118835,0.0010892003629123792,0.5569051951169968,0.10290423780679703,0.0114950338469212,0.008094307966530323,0.014870822172475758,0.009097787085920572,0.5409701466560364,0.3219371922314167
17,0.0019614448561915037,0.18702657893300056,0.10026878491044044,0.0010445151128806174,0.5340577438473701,0.10243668779730797,0.011468889866734586,0.008035708218812943,0.014926080025033307,0.009057187242433429,0.5449979603290558,0.3237173240631819
18,0.001961426223039649,0.1839158721268177,0.09853216633200645,0.0010276813845848665,0.5254506915807724,0.10108734481036663,0.011393102541571814,0.007973892148584127,0.015180244949981048,0.00881835795007646,0.5637166798114777,0.33240201231092215
19,0.0019614065252658696,0.18146243691444397,0.09675170108675957,0.0010176180803682655,0.520305335521698,0.09938779659569263,0.011296922440374847,0.007881580386310816,0.014633884502410873,0.00874249148182571,0.5238688439130783,0.31162832025438547
