block_id,local_state_id,physical_path_index,interval_index,t,tau,n_fix_past,n_fix_future,distance_to_nearest_fixing_days,S0_K,spot_K,fixed_avg_contrib_K,past_avg_K,r,kappa_q,theta_q_log_K,sigma_q,physical_seed
1,b1_local_0000762,122,5,0.45833333333333337,0.5416666666666666,5,7,15.20833333333332,1.0,1.085607660847511,0.43164518228370774,1.0359484374808985,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000763,123,5,0.45833333333333337,0.5416666666666666,5,7,15.20833333333332,1.0,0.9436535146426064,0.4311419941642751,1.0347407859942603,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000764,124,5,0.45833333333333337,0.5416666666666666,5,7,15.20833333333332,1.0,1.0070876380030402,0.44782693660574496,1.074784647853788,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000765,125,5,0.45833333333333337,0.5416666666666666,5,7,15.20833333333332,1.0,0.886298784659153,0.4062977246484533,0.9751145391562879,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000766,126,5,0.45833333333333337,0.5416666666666666,5,7,15.20833333333332,1.0,1.108907304943459,0.4480428732279163,1.0753028957469992,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000767,127,5,0.45833333333333337,0.5416666666666666,5,7,15.20833333333332,1.0,0.9765509741732793,0.43226560111514284,1.0374374426763429,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000768,0,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9208115459930792,0.5179507401956535,1.035901480391307,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000769,1,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.874794987630301,0.5044147228945762,1.0088294457891525,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000770,2,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.1735666572891585,0.49194556883544444,0.9838911376708889,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000771,3,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9711622920262691,0.5253805943878246,1.0507611887756492,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000772,4,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.0411532615502723,0.48019421509296684,0.9603884301859337,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000773,5,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.8220713419579485,0.5177290237745714,1.0354580475491428,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000774,6,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.1678269472304774,0.48568501692749805,0.9713700338549961,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000775,7,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.145384083081555,0.47708055962067525,0.9541611192413505,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000776,8,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.0010252537285464,0.4911116066284755,0.982223213256951,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000777,9,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9829647145778155,0.47687159178971905,0.9537431835794381,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000778,10,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.1034891866949819,0.5013365351665563,1.0026730703331126,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000779,11,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9796205216266783,0.5246323034992835,1.049264606998567,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000780,12,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.1397554673915524,0.47616976457824506,0.9523395291564901,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000781,13,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,1.1195306456202518,0.497857259869305,0.99571451973861,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000782,14,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9634322640426868,0.5181579799509684,1.0363159599019367,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000783,15,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9976898860322904,0.5085452556676211,1.0170905113352422,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000784,16,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.8925729743862436,0.47707313928258327,0.9541462785651665,0.03,32.66452619190628,0.0,0.6247403836973323,9101
1,b1_local_0000785,17,6,0.5416666666666667,0.45833333333333326,6,6,15.20833333333332,1.0,0.9893960566148406,0.5070285286902204,1.0140570573804408,0.03,32.66452619190628,0.0,0.6247403836973323,9101
