scenario_id,model_type,n_seeds,price_true,delta_true,price_abs_error_mean,price_abs_error_max_seed,price_error_mean,price_pred_sd_seed,delta_abs_error_mean,delta_abs_error_max_seed,delta_error_mean,delta_pred_sd_seed,split,S0_K,spot_K,fixed_avg_contrib_K,past_avg_K,t,tau,n_fix_past,n_fix_future,r,kappa_q,theta_q_log_K,sigma_q,kappa_p,theta_p_log_K,sigma_p,state_seed,pricing_seed,price_K,delta,price_se_rep,delta_se_rep,n_paths,n_replications,pricing_engine,compute_backend,compute_dtype,expected_final_avg_K_Q,expected_moneyness_Q,abs_expected_moneyness_Q,required_future_avg_K_for_strike,spot_minus_required_future_avg
reference_0000516,dml,5,0.0252403381746262,0.0028772066580131,0.00018180671882576596,0.0003967827945584,2.3093601002405965e-05,0.0002523703458168688,0.0002687180138764904,0.0007630539918555,4.93597346499304e-05,0.00041199093100660204,reference,0.8515305883716792,1.0562660640882358,0.6252310485406386,1.0718246546410948,0.5857069012243301,0.4142930987756699,7,5,0.0237341180443763,40.39612121880055,-0.0441432558689614,0.6744738012552262,32.66452619190628,0.0,0.6247403836973323,189412352721412,189841849451012,0.0252403381746262,0.0028772066580131,7.167589444817585e-07,6.826773777759932e-07,131072,16,rqmc,pytorch_cuda,float32,1.0253400731319933,0.025340073131993268,0.025340073131993268,0.8994454835024672,0.15682058058576853
reference_0000516,mlp,5,0.0252403381746262,0.0028772066580131,0.00010995826548213644,0.0002936309920372,0.00010995826548213644,0.00011621789896785319,0.0008668316112591201,0.0017172227663221,0.00075012500258536,0.0008201252969014835,reference,0.8515305883716792,1.0562660640882358,0.6252310485406386,1.0718246546410948,0.5857069012243301,0.4142930987756699,7,5,0.0237341180443763,40.39612121880055,-0.0441432558689614,0.6744738012552262,32.66452619190628,0.0,0.6247403836973323,189412352721412,189841849451012,0.0252403381746262,0.0028772066580131,7.167589444817585e-07,6.826773777759932e-07,131072,16,rqmc,pytorch_cuda,float32,1.0253400731319933,0.025340073131993268,0.025340073131993268,0.8994454835024672,0.15682058058576853
reference_0000517,dml,5,0.0171105166664347,0.0058404503797646,8.126837369338237e-05,0.0001982633720412,-9.453230550388253e-06,0.00012029956489699223,0.00015139415143111847,0.0003521189736678,-0.00015139415143111847,0.000126106391493845,reference,1.1267653395421804,1.0410929832671634,0.0,,0.0488382222596556,0.9511617777403444,0,12,0.0572964167594909,71.11921241506934,0.0155189785785577,0.6089428524672985,32.66452619190628,0.0,0.6247403836973323,189412352721413,189841849451013,0.0171105166664347,0.0058404503797646,2.7175562262126725e-06,2.352181524974012e-06,131072,16,rqmc,pytorch_cuda,float32,1.017145039536022,0.017145039536021978,0.017145039536021978,1.0,0.041092983267163374
reference_0000517,mlp,5,0.0171105166664347,0.0058404503797646,0.00011547862830165721,0.0002841824671067,-0.00010941698296839651,0.00011471372942198033,0.0002700046941645993,0.0004420903672137,0.00021168949157395928,0.00025819716130995736,reference,1.1267653395421804,1.0410929832671634,0.0,,0.0488382222596556,0.9511617777403444,0,12,0.0572964167594909,71.11921241506934,0.0155189785785577,0.6089428524672985,32.66452619190628,0.0,0.6247403836973323,189412352721413,189841849451013,0.0171105166664347,0.0058404503797646,2.7175562262126725e-06,2.352181524974012e-06,131072,16,rqmc,pytorch_cuda,float32,1.017145039536022,0.017145039536021978,0.017145039536021978,1.0,0.041092983267163374
reference_0000518,dml,5,0.0929091298021376,0.0035554605565266,0.0004440750730841126,0.000720472590074,0.0001352645093803926,0.0005588485452968533,0.00057514134248176,0.0010926222032403,0.00034927911028296,0.0006497335138866132,reference,1.0156452070223168,1.0390833021636392,0.8146761123623839,1.0862348164831783,0.7641891127917916,0.2358108872082084,9,3,0.0065678632259368,46.8672913685441,0.1067145941218794,0.5663536551594734,32.66452619190628,0.0,0.6247403836973323,189412352721414,189841849451014,0.0929091298021376,0.0035554605565266,8.288448258591223e-08,1.1111858730331218e-09,131072,16,rqmc,pytorch_cuda,float32,1.0930530264206686,0.0930530264206686,0.0930530264206686,0.7412955505504644,0.29778775161317483
reference_0000518,mlp,5,0.0929091298021376,0.0035554605565266,0.000380203952066445,0.0007016079978819,7.640608687855496e-05,0.0004944667810637085,0.00210620351529354,0.0035556252466629,-0.00018342640537838,0.0026160853636864683,reference,1.0156452070223168,1.0390833021636392,0.8146761123623839,1.0862348164831783,0.7641891127917916,0.2358108872082084,9,3,0.0065678632259368,46.8672913685441,0.1067145941218794,0.5663536551594734,32.66452619190628,0.0,0.6247403836973323,189412352721414,189841849451014,0.0929091298021376,0.0035554605565266,8.288448258591223e-08,1.1111858730331218e-09,131072,16,rqmc,pytorch_cuda,float32,1.0930530264206686,0.0930530264206686,0.0930530264206686,0.7412955505504644,0.29778775161317483
reference_0000519,dml,5,0.0,0.0,3.93057443154432e-05,8.864794506434695e-05,-1.2611284662927824e-05,5.281682217793163e-05,2.1028852686411357e-05,4.026264244748511e-05,2.9194484836943237e-06,2.88449780244063e-05,reference,0.9633805600693448,0.9321261586739212,0.3577361611402425,1.0732084834207276,0.3453773439396173,0.6546226560603827,4,8,0.0730268862843513,78.21042262390256,-0.1563425354998877,0.632062865048647,32.66452619190628,0.0,0.6247403836973323,189412352721415,189841849451015,0.0,0.0,0.0,0.0,131072,16,rqmc,pytorch_cuda,float32,0.9286655132845478,-0.07133448671545217,0.07133448671545217,0.9633957582896362,-0.03126959961571496
reference_0000519,mlp,5,0.0,0.0,1.0613881012717236e-05,2.5163837786047052e-05,3.397495309567093e-06,1.421212599220187e-05,0.0001648845688689249,0.0005219435590765,-7.872082885908492e-05,0.00027043468057748977,reference,0.9633805600693448,0.9321261586739212,0.3577361611402425,1.0732084834207276,0.3453773439396173,0.6546226560603827,4,8,0.0730268862843513,78.21042262390256,-0.1563425354998877,0.632062865048647,32.66452619190628,0.0,0.6247403836973323,189412352721415,189841849451015,0.0,0.0,0.0,0.0,131072,16,rqmc,pytorch_cuda,float32,0.9286655132845478,-0.07133448671545217,0.07133448671545217,0.9633957582896362,-0.03126959961571496
reference_0000520,dml,5,0.0473801812622696,0.002033097523963,0.00012107401788788203,0.0002677779380178,6.3704953833638e-05,0.00015732390572040965,0.0001477826756472632,0.0003422966517662,9.365899920466321e-05,0.0001751873280664502,reference,0.9393065269803628,1.1184696614017111,0.6688976879189124,1.0033465318783683,0.6930498885456473,0.3069501114543527,8,4,0.0039948065578937,65.5186011865735,0.1256203531615518,0.656053996682167,32.66452619190628,0.0,0.6247403836973323,189412352721416,189841849451016,0.0473801812622696,0.002033097523963,1.3241427584320637e-07,1.3844777087713257e-08,131072,16,rqmc,pytorch_cuda,float32,1.047438257551352,0.04743825755135189,0.04743825755135189,0.9933069362432629,0.12516272515844817
reference_0000520,mlp,5,0.0473801812622696,0.002033097523963,0.00011658293882187566,0.0001897166648405,-4.1434208023285667e-05,0.0001396744352012397,0.0005638631843254402,0.0013942759152769,-0.0003167689276285998,0.0007559086997937287,reference,0.9393065269803628,1.1184696614017111,0.6688976879189124,1.0033465318783683,0.6930498885456473,0.3069501114543527,8,4,0.0039948065578937,65.5186011865735,0.1256203531615518,0.656053996682167,32.66452619190628,0.0,0.6247403836973323,189412352721416,189841849451016,0.0473801812622696,0.002033097523963,1.3241427584320637e-07,1.3844777087713257e-08,131072,16,rqmc,pytorch_cuda,float32,1.047438257551352,0.04743825755135189,0.04743825755135189,0.9933069362432629,0.12516272515844817
