scenario_id,price_abs_error_mean_dml,price_abs_error_mean_mlp,delta_abs_error_mean_dml,delta_abs_error_mean_mlp,dml_minus_mlp_price_abs_error,dml_minus_mlp_delta_abs_error,spot_K,fixed_avg_contrib_K,tau,r,kappa_q,theta_q_log_K,sigma_q,n_fix_past,n_fix_future,expected_final_avg_K_Q,expected_moneyness_Q,abs_expected_moneyness_Q,split
test_0002292,0.0003689045586434572,0.0009514430353712201,0.00069941715558812,0.00669647187021888,-0.0005825384767277629,-0.005997054714630761,0.935478764816958,0.4491443810295989,0.5073873224202543,0.0570871319621801,57.63955561257899,0.1173585090780685,0.5879833030700684,5,7,1.0953216686240164,0.09532166862401636,0.09532166862401636,test
test_0002293,1.3359788832827818e-05,1.2488699812170101e-05,2.982248936317467e-05,6.988761786393295e-05,8.710890206577164e-07,-4.006512850075828e-05,1.0783257606435146,0.0,0.922218767553568,0.0065613441169261,29.17543601244688,-0.1597823870456386,0.6839807483553886,0,12,0.872675863180476,-0.12732413681952404,0.12732413681952404,test
test_0002294,4.912356385572136e-05,2.600423368528948e-05,7.050032756526237e-05,0.00045480903466978,2.311933017043188e-05,-0.0003843087071045176,1.0234535916032812,0.7181629995822183,0.177893889741972,0.0688339971750974,79.27773469500244,-0.0644655626807745,0.6642106407880783,9,3,0.9557333979681693,-0.04426660203183075,0.04426660203183075,test
test_0002295,6.01774317340695e-05,4.188093189034486e-05,0.00010483522101183902,0.0005608179804888,1.829649984372464e-05,-0.000455982759476961,1.1384256902431529,0.2599700452989507,0.7114172453060746,0.0394018824398517,54.03773734346032,0.0194205979996177,0.6075972750782966,3,9,1.0268330705932898,0.026833070593289765,0.026833070593289765,test
test_0002296,8.015260799035736e-05,0.00013538854093274034,0.00010582788564495681,0.00143859626535218,-5.5235932942382984e-05,-0.0013327683797072231,0.8699813190922787,0.6019017221650177,0.3772810646798461,0.0638430573791265,27.460046157240868,-0.0024693919041986,0.6279873251914978,7,5,1.0152794748755964,0.015279474875596444,0.015279474875596444,test
test_0002297,5.6559665800308425e-05,9.020851973454003e-05,6.641974562064583e-05,0.00117421250776692,-3.364885393423161e-05,-0.0011077927621462743,1.1991695603408403,0.1794115217478155,0.7939752371050417,0.034412771910429,63.22102455981076,0.0412610051441834,0.6439768835902214,2,10,1.0500376207983788,0.05003762079837881,0.05003762079837881,test
test_0002298,0.00010940387398025364,0.00020215148107931752,0.0002776954554843617,0.0020305680945533087,-9.274760709906388e-05,-0.001752872639068947,0.9960139324807497,0.9150855867053876,0.0538217629771679,0.0520766627043485,51.38338958844543,0.1364779613849008,0.7042157024145126,11,1,1.0099917179336364,0.009991717933636401,0.009991717933636401,test
test_0002299,2.7645292696829028e-05,3.473073689198442e-05,8.156812023180307e-05,0.0006857234490687391,-7.08544419515539e-06,-0.000604155328836936,1.1500845103270123,0.3392177980006781,0.5892078316770494,0.0015527029335498,85.79720071516931,-0.1001486774787773,0.5675920656323433,4,8,0.9546711617512093,-0.04532883824879075,0.04532883824879075,test
test_0002300,3.15306062947017e-05,6.380897296204091e-05,4.099236374853628e-05,0.00011593313537652748,-3.227836666733922e-05,-7.49407716279912e-05,0.8992869066595977,0.7474056526515042,0.2436071407049894,0.0245354274660348,76.80078745447099,-0.1372987616950842,0.5996911510825157,9,3,0.9655945176847032,-0.03440548231529683,0.03440548231529683,test
test_0002301,9.624053794232083e-05,0.00011245483178470607,0.0001525312778022188,0.0013431810157740521,-1.6214293842385243e-05,-0.0011906497379718334,1.209051666712296,0.3399383607227358,0.6600838771555573,0.0740059220790863,41.01048096641898,0.0947954214518074,0.6531885850429535,4,8,1.0751911799443055,0.07519117994430546,0.07519117994430546,test
test_0002302,3.90906158791636e-05,4.467721988763718e-05,0.0001510400558484417,0.0005310296920133605,-5.586604008473578e-06,-0.00037998963616491877,0.8712975862956821,0.4664309078290272,0.4548725372180342,0.0113798720389604,68.40771676786244,0.007099388019506,0.6737308254837989,6,6,0.9699378810987479,-0.0300621189012521,0.0300621189012521,test
test_0002303,3.672293955645986e-05,2.4640830862241585e-05,2.7568825668269755e-05,0.0002084014612907628,1.2082108694218276e-05,-0.00018083263562249303,1.088016996604578,0.0,0.990041169943288,0.0419441935420036,33.904032066464424,-0.0520650357916414,0.579617469906807,0,12,0.9525810777254374,-0.04741892227456257,0.04741892227456257,test
test_0002304,2.661150476347962e-05,1.3366228579121675e-05,5.9019173399168015e-05,0.00014259285736285652,1.3245276184357945e-05,-8.357368396368851e-05,1.092631409389799,0.510152162017227,0.4568431862164288,0.0610551258176565,73.15230169706047,-0.1515233058377166,0.6440737789869309,6,6,0.9413795604699825,-0.0586204395300175,0.0586204395300175,test
test_0002305,0.00012344375779374395,3.079761092834865e-05,0.00012290822378521732,0.00032943169346559233,9.26461468653953e-05,-0.000206523469680375,0.9395167400087486,0.0,0.9922437543049456,0.0303742276132106,44.65696376934648,0.1090994381669533,0.6275779250264167,0,12,1.1171762646662822,0.11717626466628217,0.11717626466628217,test
test_0002306,0.0002388779944046777,0.0002014619473356965,0.00038317427249766,0.0058850294646288406,3.741604706898122e-05,-0.005501855192131181,0.977961022869288,0.7256133910662071,0.2451155009213835,0.0529801362007856,63.76020110584796,0.0314852524368857,0.5681195545196533,9,3,0.9839053461945135,-0.01609465380548647,0.01609465380548647,test
test_0002307,3.551234995215133e-05,2.2310561345427472e-05,2.038355370674329e-05,0.00014444690984685802,1.3201788606723859e-05,-0.00012406335614011473,0.93344679843193,0.3333878820069861,0.6618241585791111,0.0037055636942386,38.54952999204397,-0.0765302274148493,0.704000708758831,4,8,0.9529553237872851,-0.04704467621271491,0.04704467621271491,test
test_0002308,5.0717980249797426e-05,0.00014495116659718116,0.00029558835199455845,0.0013617350409592048,-9.423318634738374e-05,-0.0010661466889646462,0.974466205851351,0.9438162795691925,0.0564900088123977,0.0205261824280023,31.07908534258604,-0.0377044723444801,0.6535998120903969,11,1,1.0244989329703726,0.024498932970372644,0.024498932970372644,test
test_0002309,0.0001841138895002667,0.00053039742773054,0.00046464337590422,0.004744238613718201,-0.00034628353823027325,-0.004279595237813981,0.9237388654133404,0.361827030203065,0.5916441492270679,0.0712472850084304,59.60375181771815,0.0765755363519757,0.5995924192667008,4,8,1.0743642233270974,0.07436422332709736,0.07436422332709736,test
test_0002310,9.191286687285706e-05,3.8883532171871444e-05,0.00010033393227150368,0.00036658334612351995,5.302933470098562e-05,-0.0002662494138520163,0.9490205169511532,0.5873746364874566,0.3785556917078793,0.013522969558835,55.940913651138544,0.1412281312719302,0.579831849038601,7,5,1.0664799411918777,0.06647994119187772,0.06647994119187772,test
test_0002311,2.5764463467488803e-05,2.6693746618323967e-06,3.821262878731287e-05,4.855521330786329e-05,2.3095088805656407e-05,-1.0342584520550414e-05,0.9835236979564032,0.1537859959690082,0.7950179216917604,0.0428378990292549,81.24145787768066,-0.1049781527666322,0.6732039415836334,2,10,0.9052915393440402,-0.09470846065595984,0.09470846065595984,test
test_0002312,0.00011839029428018454,0.00028792733132457606,0.00053597901817754,0.0038337630585859603,-0.00016953703704439152,-0.0032977840404084203,1.2183439412582624,0.7616585529313773,0.1791703110560775,0.0185338626056909,61.31725697405636,0.0814504547798719,0.6935939636826515,9,3,1.0384121665428336,0.03841216654283364,0.03841216654283364,test
test_0002313,2.8969951512262255e-05,1.3157363138370515e-05,7.547864898886743e-05,0.00011603544728433003,1.581258837389174e-05,-4.0556798295462594e-05,0.9157373064330198,0.2374926643532265,0.7124617312569171,0.0478469580411911,25.495731696486477,-0.1239537847263419,0.5595981198549271,3,9,0.9030153915039628,-0.09698460849603718,0.09698460849603718,test
test_0002314,2.013924985933557e-05,2.780548671172181e-05,7.918022466055708e-05,0.00045469270953420627,-7.66623685238624e-06,-0.0003755124848736492,1.0032420822886985,0.4106899313814674,0.5100537668913603,0.0255175424367189,83.89390615187585,-0.059043804764896,0.6198274025321007,5,7,0.9633286131216818,-0.03667138687831817,0.03667138687831817,test
test_0002315,0.00010516387682288396,7.019683826938888e-05,0.0003196113280363385,0.0007273141199212535,3.496703855349508e-05,-0.00040770279188491503,1.0934304053302115,0.0,0.924653290817514,0.0762368121743202,49.41954815015197,0.0140781466959538,0.6332085454463958,0,12,1.0206305708591865,0.020630570859186514,0.020630570859186514,test
test_0002316,0.0001887740320391888,0.00041742108808442,0.00038398977095592,0.0026904277243463602,-0.00022864705604523118,-0.00230643795339044,1.1108112610541871,0.6222941068913387,0.3425154413562268,0.057970767840743,42.982186403125525,0.0533307758830772,0.684079470038414,7,5,1.0660867977984851,0.06608679779848514,0.06608679779848514,test
test_0002317,4.718709895944299e-05,4.431983987736503e-05,4.565447565555472e-05,0.0003242969417396943,2.86725908207796e-06,-0.0002786424660841396,0.9996700916877044,0.0839126934788578,0.876053289230913,0.0086955927312374,78.71194601617754,-0.0145391741512883,0.5875720861554146,1,11,0.9883798278571154,-0.011620172142884577,0.011620172142884577,test
test_0002318,2.7117068945533142e-05,3.798747814580423e-05,0.00010743325098818671,0.00122918773327688,-1.0870409200271086e-05,-0.0011217544822886933,0.922379234281142,0.837107263158347,0.1386777946259826,0.0660652881115675,35.87526448071003,-0.0918947125724811,0.6081241679191589,10,2,0.9896514340774802,-0.010348565922519759,0.010348565922519759,test
test_0002319,0.00014948423943285413,4.6082269212303055e-05,8.301850856675518e-05,0.00068819971334314,0.00010340197022055107,-0.0006051812047763849,1.0156605295626324,0.4041018112371079,0.5535237462259829,0.03538378611207,70.31840230710804,0.1282240079868004,0.6639962527155876,5,7,1.0680313747502992,0.06803137475029919,0.06803137475029919,test
test_0002320,3.2783780923672375e-05,0.0001373588270103632,0.0001938300159923159,0.0016525061522891,-0.00010457504608669084,-0.001458676136296784,1.0308960079610263,0.797915543305065,0.1546630786266177,0.0470449251681566,53.83083667233586,-0.0665286460477999,0.5802792809903622,10,2,0.9542636743966579,-0.045736325603342065,0.045736325603342065,test
test_0002321,0.0001349085085831691,8.220820080492638e-05,8.472092785812157e-05,0.00082406236479642,5.270030777824273e-05,-0.0007393414369382985,0.9231642004717132,0.3973115364301949,0.5713715487159788,0.0165160807967185,79.48047239892185,0.0214836026263553,0.6868190099298954,5,7,0.9941677599740611,-0.005832240025938851,0.005832240025938851,test
test_0002322,0.00013896766095921747,0.00013078070149568155,0.0002622697513036318,0.0006228989669857097,8.186959463535917e-06,-0.0003606292156820779,0.999505815348354,0.6491683216070692,0.306083846418187,0.078869914188981,29.317153818905357,0.1194208946850048,0.6662774567306041,8,4,1.0238288046025912,0.02382880460259118,0.02382880460259118,test
test_0002323,1.0951106057766059e-05,4.641871954524923e-06,2.634269676325139e-05,5.990015028394667e-05,6.309234103241135e-06,-3.355745352069528e-05,0.8981073028277242,0.0964443129594137,0.8414844392798841,0.0294347429275512,57.49462088383734,-0.1618448489700847,0.6003522749245167,1,11,0.8797921001212824,-0.1202078998787176,0.1202078998787176,test
test_0002324,3.458004682867306e-05,1.8780337947384845e-05,3.783646491345786e-05,0.00020797142202618,1.5799708881288212e-05,-0.00017013495711272215,0.9164027152575924,0.5126428605020813,0.4662291754037141,0.0063334869593381,65.86948263086379,-0.1149795021526798,0.5520031894743443,6,6,0.9589296995486631,-0.04107030045133686,0.04107030045133686,test
test_0002325,0.0001260128736910859,6.292756533310939e-05,7.353293217263302e-05,0.00068930818891452,6.30853083579765e-05,-0.000615775256741887,0.9476884025362468,0.0883201757989952,0.8826912178192288,0.0569026882946491,40.31161395460367,0.1512293928322721,0.6960545741021633,1,11,1.1550632993685142,0.15506329936851415,0.15506329936851415,test
test_0002326,0.0001041910734392215,7.00349681566895e-05,0.00017235343280197398,0.0010569907228104522,3.4156105282532004e-05,-0.0008846372900084781,0.9734806471271854,0.7668321361909908,0.2026065750047564,0.0395866980403661,74.91343961469829,0.0662536927951247,0.6358150680363178,9,3,1.0337549960445003,0.033754996044500274,0.033754996044500274,test
test_0002327,3.90309262780899e-05,2.2145052860250637e-05,4.925626562429686e-05,0.00014885177282899638,1.6885873417839262e-05,-9.959550720469953e-05,1.030230283704208,0.2492851926898878,0.7377607401926071,0.0690620736777782,46.76719133928418,-0.0273826960197211,0.612399136275053,3,9,0.9806617580856913,-0.019338241914308663,0.019338241914308663,test
test_0002328,7.012921559612523e-05,7.111343466305869e-05,0.00023293338325687348,0.00089529719726012,-9.842190669334601e-07,-0.0006623638140032465,1.0169463560073222,0.5777925235116302,0.3592945438809692,0.0345771443098783,33.76140147447586,0.0040734732583704,0.592009090334177,7,5,0.9976831618914508,-0.002316838108549213,0.002316838108549213,test
test_0002329,1.6855325320608296e-05,2.8294165268771125e-05,8.641248446717555e-05,0.00014029373469971873,-1.143883994816283e-05,-5.388125023254318e-05,1.0452251598918278,0.1612412349108822,0.7738938590046018,0.0640519066154956,68.55363080091774,-0.049039044712996,0.6560488305985928,2,10,0.9573947017200155,-0.042605298279984494,0.042605298279984494,test
test_0002330,0.00030815414445459037,0.00026662819177615895,0.0009522446763633799,0.00581818850994586,4.1525952678431416e-05,-0.00486594383358248,0.9864683545576156,0.8641053790229506,0.0887177790515124,0.001343462690711,41.21646885201335,-0.1342733896362402,0.6758196242153645,10,2,1.0177328963065013,0.017732896306501322,0.017732896306501322,test
test_0002331,4.809979080659804e-05,9.048002219616347e-05,4.461991989084804e-05,0.00047192959225265995,-4.238023138956543e-05,-0.0004273096723618119,1.0200684076088316,0.3202413923288957,0.6220092311035842,0.0519120518863201,76.59902905486524,0.0917701281332512,0.5723944322764873,4,8,1.0514250610992115,0.05142506109921152,0.05142506109921152,test
test_0002332,0.0001194226207656648,0.00010573341459939128,0.00016312838408982623,0.00066067535724056,1.368920616627353e-05,-0.0004975469731507338,0.9187271089477996,0.6694717588284614,0.2847944776061922,0.0738803822547197,86.00697370432317,0.1382284482319929,0.6202735279500484,8,4,1.051579400345494,0.05157940034549391,0.05157940034549391,test
test_0002333,1.803791007525257e-05,7.541914338065474e-06,2.7815815865654116e-05,0.00014093914589953825,1.0495995737187098e-05,-0.00011312333003388413,0.8464186386679302,0.2572186824138864,0.6996402204036712,0.0244433876872062,51.18541814014316,-0.1018990855855816,0.6468249203264713,3,9,0.9350277236397395,-0.06497227636026048,0.06497227636026048,test
test_0002334,4.586082576038612e-05,4.316402855753538e-05,0.0003839432681256369,0.00121112034516304,2.6967972028507395e-06,-0.0008271770770374032,0.9213510081045831,0.506907547564394,0.4301888153422623,0.0420358613878488,63.08218091912568,-0.0042191809912015,0.7062727622687817,6,6,1.0030365816648434,0.0030365816648434407,0.0030365816648434407,test
test_0002335,0.00020496090355662,0.00026005937285506815,0.00039920787772585055,0.00230548674686292,-5.5098469298448145e-05,-0.0019062788691370694,0.8242616392692447,0.0,0.9637266950681804,0.0115051925182342,27.609745293855667,0.0430108705486961,0.5603568215668202,0,12,1.0408356545248918,0.040835654524891796,0.040835654524891796,test
test_0002336,5.292366114687708e-05,3.459978937879449e-05,0.00016627732147458818,0.0005598456386461578,1.832387176808259e-05,-0.00039356831717156956,0.9722133359825116,0.7186410657689528,0.2333379646297544,0.0271323025226593,48.00716093927622,-0.1132446443441815,0.5736701568961143,9,3,0.9425203405003177,-0.057479659499682256,0.057479659499682256,test
test_0002337,0.00020164274048934395,0.00010039067489687122,6.542379392933937e-05,0.0007733701212644893,0.00010125206559247272,-0.00070794632733515,0.9911763280206852,0.3535341948973713,0.6481186849065125,0.0764062622934579,73.68706941045821,0.1494945441091917,0.6795416104793548,4,8,1.128782907451546,0.12878290745154608,0.12878290745154608,test
test_0002338,0.00011351984684943057,6.059232502724531e-05,0.00011802859086665907,0.001019665783068738,5.292752182218526e-05,-0.000901637192202079,0.8872823957427809,0.4914791656960791,0.4371212377678602,0.0188229390978813,38.599449682980776,0.0746602351799401,0.6597804298996925,6,6,1.0237780935428882,0.02377809354288818,0.02377809354288818,test
test_0002339,3.570361962075136e-05,2.060456114150455e-05,2.174976354607413e-05,0.00021872589588414217,1.509905847924681e-05,-0.00019697613233806804,1.0973219898033573,0.0,0.9707098211161792,0.0495032245665788,67.59430025331676,-0.0357892474899543,0.5932748967409134,0,12,0.966370217493986,-0.033629782506014005,0.033629782506014005,test
test_0002340,3.5336067038518185e-05,4.29613736288012e-05,5.252126406788762e-05,0.00028401945726273,-7.625306590283017e-06,-0.00023149819319484238,1.0760112566929174,0.5699630299350411,0.3968860208988189,0.06628616258502,56.29142947308719,-0.0797157838697121,0.564125201702118,7,5,0.9555814322318323,-0.04441856776816766,0.04441856776816766,test
test_0002341,9.306067607612264e-05,6.744740157906395e-05,0.00013645695118053508,0.0006942916115288799,2.5613274497058683e-05,-0.0005578346603483449,0.912392307832756,0.1658060037486769,0.8114493052009493,0.0369718410819768,30.52164604142308,0.0346707325742387,0.7075069758296013,2,10,1.0302700414152632,0.030270041415263238,0.030270041415263238,test
test_0002342,7.77530313027405e-05,4.202860881266646e-05,0.00010476269438829881,0.0006077329727294386,3.572442249007404e-05,-0.0005029702783411398,1.029362183106109,0.9529758418390364,0.0659482197836041,0.0596735759079456,81.16886659897864,0.1021032018722312,0.6480492156744003,11,1,1.045354772545549,0.04535477254554898,0.04535477254554898,test
test_0002343,1.8204842289427232e-05,1.0233077348483638e-05,3.341791276653042e-05,1.5378073644069762e-05,7.971764940943594e-06,1.8039839122460655e-05,0.9782449007060966,0.3520020747638839,0.5993193671572954,0.0089530812948942,52.144689328968525,-0.1445271482832823,0.6240515211224555,4,8,0.9340092371596915,-0.06599076284030847,0.06599076284030847,test
test_0002344,0.0002093368346015462,0.00023818260124618576,0.0006121749896174399,0.00421233734595606,-2.8845766644639562e-05,-0.0036001623563386197,1.1223559776909229,0.4507456663511409,0.5177434735931457,0.0546830897033214,28.3539875857532,0.1212476772368435,0.604130277633667,5,7,1.1109183530800308,0.11091835308003084,0.11091835308003084,test
test_0002345,1.2298512638262565e-05,7.339490685191741e-06,8.442188119707879e-06,0.00011086177272011334,4.9590219530708244e-06,-0.00010241958460040546,1.0190964738420956,0.0,0.934154968103394,0.0039632119983434,62.32883294485509,-0.0849183055050143,0.66750174254179,0,12,0.9229537124933027,-0.07704628750669729,0.07704628750669729,test
test_0002346,6.10550298807409e-05,0.0001236833965214925,6.142167100460765e-05,0.00067584174792058,-6.262836664075161e-05,-0.0006144200769159724,1.1129166010958766,0.7487071982090412,0.1956161974929273,0.0612761457264423,50.91502609848976,-0.0177047862969365,0.6880532139539719,9,3,0.9972925127303348,-0.0027074872696651875,0.0027074872696651875,test
test_0002347,9.617381277883634e-05,0.00014197549049708568,9.990945189149676e-05,0.0005421437839787917,-4.5801677718249336e-05,-0.00044223433208729495,1.0872325144493744,0.277479761852612,0.7308355692308396,0.0319624423235654,86.26731401868165,0.0564964667690132,0.5840476706624032,3,9,1.0718662500089753,0.07186625000897529,0.07186625000897529,test
test_0002348,6.306926567159212e-05,5.23535706099712e-05,0.00011148838937832342,0.0009617356816288544,1.0715695061620925e-05,-0.000850247292250531,1.0431466444332915,0.8165566144859948,0.1171293868217617,0.013812506198883,75.87642869539559,0.0121827510686833,0.6136649140715599,10,2,0.985670986864279,-0.014329013135720992,0.014329013135720992,test
test_0002349,7.556025547832376e-05,2.2085774300923105e-05,0.00014476816192043358,0.0003867618561578591,5.3474481177400655e-05,-0.0002419936942374255,1.0722668084997846,0.4357201016858459,0.5337583173066378,0.0444946209341287,41.93280166387558,-0.0571483303973377,0.6395466959476471,5,7,0.9905302103204443,-0.009469789679555696,0.009469789679555696,test
test_0002350,5.03991709010215e-05,4.596204317700351e-05,5.830854537021187e-05,0.00020344734519563485,4.437127724017992e-06,-0.00014513879982542297,0.979684375237206,0.6728812882257232,0.3287954505998641,0.0221414026618003,68.78511559031904,-0.1322003319946766,0.6997765889763832,8,4,0.9654929820039496,-0.03450701799605038,0.03450701799605038,test
test_0002351,9.390074474446386e-05,0.00011720701829218262,0.0003157536725423,0.001144291103815797,-2.330627354771876e-05,-0.000828537431273497,1.17428956078894,0.0818378479188206,0.8642322583124041,0.0714171905070543,33.52459518238902,0.0896970783657165,0.5532788854837418,1,11,1.0892721236927079,0.08927212369270787,0.08927212369270787,test
test_0002352,5.073066850847626e-05,4.4594148533099184e-05,7.854565455325494e-05,0.00035028996991822,6.136519975377077e-06,-0.0002717443153649651,0.8880582194406177,0.6638611029042238,0.2910010193008929,0.0010078443586826,82.91956476308405,-0.0254673936362965,0.6319767935574054,8,4,0.9889508762298639,-0.011049123770136116,0.011049123770136116,test
test_0002353,6.682700072966995e-05,4.9894999132524417e-05,8.208356147807064e-05,0.0003692788534898555,1.6932001597145532e-05,-0.0002871952920117849,0.9392108292545522,0.1585588702859837,0.824589634500444,0.0504436235874891,54.27285849303007,0.064338469151988,0.6160614435374737,2,10,1.0486255877749255,0.04862558777492554,0.04862558777492554,test
test_0002354,0.00024204092533013826,0.00011224893273100716,0.00026554951369903997,0.00125292870360626,0.0001297919925991311,-0.00098737918990722,1.0257566949123649,0.8055364150739076,0.1456683030817657,0.0330672095715999,58.42054468207061,0.1594958831984324,0.5558225478231907,10,2,1.0009355724441853,0.0009355724441852953,0.0009355724441852953,test
test_0002355,1.9290619483620237e-05,2.5560735832431265e-05,5.065743822188385e-05,0.00022652683477657974,-6.270116348811027e-06,-0.0001758693965546959,1.095075284259338,0.4136268342083063,0.5604488145560026,0.0635966619104147,32.27139816060662,-0.1232459162013303,0.6923721300065517,5,7,0.9336825145328742,-0.06631748546712579,0.06631748546712579,test
test_0002356,2.9682611948917553e-05,2.0679859903470488e-05,5.3252379858309864e-05,0.0002896949549362434,9.002752045447065e-06,-0.00023644257507793355,0.9753101231761432,0.7574997259994828,0.2167039073072373,0.0406139746308326,36.84978348389268,-0.1548486138867516,0.660271804779768,9,3,0.9738220785939732,-0.026177921406026816,0.026177921406026816,test
test_0002357,0.00011404519665960506,0.0002726448785605061,0.00029011764477978854,0.0022648164680362597,-0.00015859968190090102,-0.0019746988232564712,0.9304152821635876,0.1621296129223125,0.7500750865321607,0.0111379862576723,65.4652691166848,0.1124247359191815,0.6068460221588612,2,10,1.080084021015381,0.08008402101538104,0.08008402101538104,test
test_0002358,8.776582295059474e-05,3.926541037671469e-05,8.549042698786852e-05,0.00038107602286646,4.850041257388005e-05,-0.0002955855958785915,1.0205964812900687,0.5038931948774026,0.4873422653414309,0.0734765619039535,45.87907584756613,0.0246691602926071,0.5863038586080075,6,6,1.0173271607695367,0.017327160769536665,0.017327160769536665,test
test_0002359,2.0940658171085537e-05,1.1805022421637612e-05,1.7122370029757875e-05,0.00011896145349557874,9.135635749447925e-06,-0.00010183908346582087,0.9452505811697864,0.0860214039441106,0.90190534084104,0.0229067478328943,71.93645716644824,-0.0697141249737638,0.680345409065485,1,11,0.9423440110955204,-0.05765598890447965,0.05765598890447965,test
test_0002360,8.29936338235557e-05,0.00011111214204524136,9.065604131583137e-05,0.0013934670321498,-2.811850822168566e-05,-0.0013028109908339686,1.0104366897400308,0.8275151144236405,0.1079464191570878,0.0784656289219856,70.53203142248094,0.0461764839057333,0.7002666573226451,10,2,1.0018060228174464,0.001806022817446351,0.001806022817446351,test
test_0002361,0.00011591327283325119,6.042526117582505e-05,7.28040599452159e-05,0.00086121940314998,5.548801165742614e-05,-0.0007884153432047641,1.1177840204376983,0.3370155183929911,0.6431658156681807,0.0278976524621248,35.648982014507055,-0.0073848706657485,0.566851317435503,4,8,1.0015049055133425,0.0015049055133424805,0.0015049055133424805,test
test_0002362,8.436532879853772e-05,8.63006872183448e-05,0.00016562916482900392,0.00067523190214724,-1.9353584198070727e-06,-0.0005096027373182361,1.0169234883344864,0.6215490538728972,0.3716233648359775,0.0456225734949111,78.0017615724355,-0.0949227560470136,0.6262997697293758,7,5,1.001389680919161,0.0013896809191609183,0.0013896809191609183,test
test_0002363,6.018125577450508e-05,5.7657515092221155e-05,9.074074562172682e-05,0.00037193011093402257,2.523740682283928e-06,-0.00028118936531229576,0.9986423433230616,0.1776382437635807,0.7880346717778594,0.0161484239250421,43.67877145111561,0.1312520399531371,0.6403493405878544,2,10,1.1276426089426577,0.12764260894265766,0.12764260894265766,test
test_0002364,0.00016365634892531603,2.8026705628102944e-05,0.0002505048747059182,0.0008748318311247001,0.0001356296432972131,-0.0006243269564187819,0.9982187348005442,0.4980156255007542,0.4192515782546251,0.0380766130983829,49.16914223134518,0.1000166741901969,0.6719820792973041,6,6,1.0436750713027245,0.04367507130272452,0.04367507130272452,test
test_0002365,7.0250134052055045e-06,8.93911765964539e-06,4.624610762096652e-06,4.756032275508333e-05,-1.914104254439886e-06,-4.293571199298668e-05,0.9525582280679064,0.0,0.9546884107403456,0.0686066740006208,84.14206521399319,-0.1425200144334737,0.5760563056170941,0,12,0.8683034023066053,-0.1316965976933947,0.1316965976933947,test
test_0002366,9.475874905525228e-05,4.338276679510863e-05,0.0001954325068516607,0.0011728265458993818,5.137598226014365e-05,-0.0009773940390477211,0.9663515250005432,0.6783720920081876,0.2678851840551942,0.0059977184236049,26.229684825986624,-0.0471436478743365,0.5958264888823033,8,4,0.9980541640006613,-0.0019458359993387297,0.0019458359993387297,test
test_0002367,6.46920970112619e-05,5.381217698644684e-05,0.00012798313109590385,0.0002669209706247182,1.0879920024815055e-05,-0.00013893783952881436,0.9743512495474366,0.2497500763157047,0.6845139269717038,0.0554341050237417,60.58200303278864,0.0021780001022012,0.652368031591177,3,9,1.0018893407550964,0.0018893407550963914,0.0018893407550963914,test
test_0002368,0.0001319206105468473,0.00014464148032914556,0.0002013167618271611,0.0010173574241305401,-1.2720869782298269e-05,-0.000816040662303379,1.0852229390200647,0.9440370270202038,0.0792498224880546,0.0078047364205121,34.93169824965298,0.1468790770293785,0.6832324747741222,11,1,1.0404817172058245,0.0404817172058245,0.0404817172058245,test
test_0002369,1.89009758613079e-05,7.4360808744358685e-06,2.521505687462474e-05,0.0001410053527405754,1.1464894986872032e-05,-0.00011579029586595065,1.0640472459606607,0.3475412840441647,0.612831221614033,0.0583342410624027,71.25273536145687,-0.1105497864606153,0.5898228473961353,4,8,0.9467606837707734,-0.05323931622922662,0.05323931622922662,test
test_0002370,1.0417040770854119e-05,3.935876355672108e-05,7.513462310223516e-05,0.00023879628304580868,-2.8941722785866958e-05,-0.00016366165994357353,0.9027290363582726,0.5641569619297807,0.4019588719587773,0.035645351037383,44.33940950594842,-0.0330354688546945,0.6095834182202816,7,5,0.9678554133917335,-0.03214458660826647,0.03214458660826647,test
test_0002371,5.918828814138043e-05,5.4809918454669045e-05,0.00019401971356075714,0.0006115566258167264,4.378369686711383e-06,-0.00041753691225596926,1.0180641145129152,0.1877936775197307,0.8167321673594415,0.0650810299813747,77.34550451859832,0.0718270657409272,0.6636283446848392,2,10,1.0844326630418726,0.08443266304187258,0.08443266304187258,test
test_0002372,7.567886068070523e-05,0.00020393392274703788,0.00014786232169358343,0.00207654160844972,-0.00012825506206633265,-0.0019286792867561368,1.110213484049682,0.5240214053715812,0.4507281716912985,0.0481920827180147,84.7686469219625,0.0375041891124549,0.6940109308063984,6,6,1.0441916943067504,0.044191694306750406,0.044191694306750406,test
test_0002373,9.670031866695904e-06,1.2813057374987114e-05,9.553952901357821e-06,0.00010332227130870563,-3.143025508291209e-06,-9.376831840734781e-05,0.9430296507491928,0.0,0.9840921348426492,0.0176223686337471,48.53937686048448,-0.0824698520269533,0.5580898015201092,0,12,0.9223880353477657,-0.0776119646522343,0.0776119646522343,test
test_0002374,8.25244744682961e-05,4.213745358989385e-05,2.282947307409301e-05,0.00022423864286101104,4.038702087840225e-05,-0.00020140916978691803,0.8633721130042279,0.7598249415217353,0.2384805610403418,0.075273420587182,59.89120979607105,-0.1472210528036712,0.6175481714308262,9,3,0.9759447872661748,-0.02405521273382516,0.02405521273382516,test
